Accession,Organism_Name,GenBank_RefSeq,Assembly,Nucleotide,Isolate,Species,Length,Protein,Collection_Date
QQK33729,Middle East respiratory syndrome-related coronavirus,GenBank,,MW322789,MERS-CoV/camel/Tunisia/194,Betacoronavirus cameli,246,ORF4b,2020-01
QQK33730,Middle East respiratory syndrome-related coronavirus,GenBank,,MW322790,MERS-CoV/camel/Tunisia/195,Betacoronavirus cameli,246,ORF4b,2020-01
QQK33731,Middle East respiratory syndrome-related coronavirus,GenBank,,MW322791,MERS-CoV/camel/Tunisia/197,Betacoronavirus cameli,246,ORF4b,2020-01
QQK33732,Middle East respiratory syndrome-related coronavirus,GenBank,,MW322792,MERS-CoV/camel/Tunisia/236,Betacoronavirus cameli,246,ORF4b,2020-01
QQK33733,Middle East respiratory syndrome-related coronavirus,GenBank,,MW322793,MERS-CoV/camel/Tunisia/413,Betacoronavirus cameli,246,ORF4b,2020-01
QQK33734,Middle East respiratory syndrome-related coronavirus,GenBank,,MW322794,MERS-CoV/camel/Tunisia/438,Betacoronavirus cameli,246,ORF4b,2020-01
QQK33735,Middle East respiratory syndrome-related coronavirus,GenBank,,MW322795,MERS-CoV/camel/Tunisia/507,Betacoronavirus cameli,246,ORF4b,2020-01
UPU89801,Bat MERS-like coronavirus,GenBank,,OM103587,CoV-PakBat01,Betacoronavirus cameli,134,ORF1ab protein,2020-03
UPU89802,Bat MERS-like coronavirus,GenBank,,OM103588,CoV-PakBat02,Betacoronavirus cameli,134,ORF1ab protein,2020-03
UPU89803,Bat MERS-like coronavirus,GenBank,,OM103589,CoV-PakBat03,Betacoronavirus cameli,134,ORF1ab protein,2020-03
UPU89804,Bat MERS-like coronavirus,GenBank,,OM103590,CoV-PakBat04,Betacoronavirus cameli,134,ORF1ab protein,2020-03
UYR00342,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712623,MERS-CoV/dromedary camel/Egypt/NC283/2015,Betacoronavirus cameli,4391,polyprotein 1a,2015-01-06
UYR00343,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712623,MERS-CoV/dromedary camel/Egypt/NC283/2015,Betacoronavirus cameli,7078,polyprotein 1ab,2015-01-06
UYR00344,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712623,MERS-CoV/dromedary camel/Egypt/NC283/2015,Betacoronavirus cameli,1353,spike glycoprotein,2015-01-06
UYR00345,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712623,MERS-CoV/dromedary camel/Egypt/NC283/2015,Betacoronavirus cameli,103,non-structural protein 3a,2015-01-06
UYR00346,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712623,MERS-CoV/dromedary camel/Egypt/NC283/2015,Betacoronavirus cameli,109,non-structural protein 4a,2015-01-06
UYR00347,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712623,MERS-CoV/dromedary camel/Egypt/NC283/2015,Betacoronavirus cameli,246,non-structural protein 4b,2015-01-06
UYR00348,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712623,MERS-CoV/dromedary camel/Egypt/NC283/2015,Betacoronavirus cameli,224,non-structural protein 5,2015-01-06
UYR00349,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712623,MERS-CoV/dromedary camel/Egypt/NC283/2015,Betacoronavirus cameli,82,envelope protein,2015-01-06
UYR00350,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712623,MERS-CoV/dromedary camel/Egypt/NC283/2015,Betacoronavirus cameli,219,membrane glycoprotein,2015-01-06
UYR00351,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712623,MERS-CoV/dromedary camel/Egypt/NC283/2015,Betacoronavirus cameli,413,nucleocapsid phosphoprotein,2015-01-06
UYR00352,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712624,MERS-CoV/dromedary camel/Egypt/NC4713/2016,Betacoronavirus cameli,4391,polyprotein 1a,2016-09-07
UYR00353,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712624,MERS-CoV/dromedary camel/Egypt/NC4713/2016,Betacoronavirus cameli,7078,polyprotein 1ab,2016-09-07
UYR00354,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712624,MERS-CoV/dromedary camel/Egypt/NC4713/2016,Betacoronavirus cameli,1353,spike glycoprotein,2016-09-07
UYR00355,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712624,MERS-CoV/dromedary camel/Egypt/NC4713/2016,Betacoronavirus cameli,103,non-structural protein 3a,2016-09-07
UYR00356,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712624,MERS-CoV/dromedary camel/Egypt/NC4713/2016,Betacoronavirus cameli,109,non-structural protein 4a,2016-09-07
UYR00357,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712624,MERS-CoV/dromedary camel/Egypt/NC4713/2016,Betacoronavirus cameli,246,non-structural protein 4b,2016-09-07
UYR00358,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712624,MERS-CoV/dromedary camel/Egypt/NC4713/2016,Betacoronavirus cameli,224,non-structural protein 5,2016-09-07
UYR00359,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712624,MERS-CoV/dromedary camel/Egypt/NC4713/2016,Betacoronavirus cameli,82,envelope protein,2016-09-07
UYR00360,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712624,MERS-CoV/dromedary camel/Egypt/NC4713/2016,Betacoronavirus cameli,219,membrane glycoprotein,2016-09-07
UYR00361,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712624,MERS-CoV/dromedary camel/Egypt/NC4713/2016,Betacoronavirus cameli,413,nucleocapsid phosphoprotein,2016-09-07
UYR00362,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712624,MERS-CoV/dromedary camel/Egypt/NC4713/2016,Betacoronavirus cameli,112,ORF8b protein,2016-09-07
UYR00363,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712625,MERS-CoV/dromedary camel/Egypt/NC4714/2016,Betacoronavirus cameli,4391,polyprotein 1a,2016-09-07
UYR00364,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712625,MERS-CoV/dromedary camel/Egypt/NC4714/2016,Betacoronavirus cameli,7078,polyprotein 1ab,2016-09-07
UYR00365,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712625,MERS-CoV/dromedary camel/Egypt/NC4714/2016,Betacoronavirus cameli,1353,spike glycoprotein,2016-09-07
UYR00366,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712625,MERS-CoV/dromedary camel/Egypt/NC4714/2016,Betacoronavirus cameli,103,non-structural protein 3a,2016-09-07
UYR00367,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712625,MERS-CoV/dromedary camel/Egypt/NC4714/2016,Betacoronavirus cameli,109,non-structural protein 4a,2016-09-07
UYR00368,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712625,MERS-CoV/dromedary camel/Egypt/NC4714/2016,Betacoronavirus cameli,246,non-structural protein 4b,2016-09-07
UYR00369,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712625,MERS-CoV/dromedary camel/Egypt/NC4714/2016,Betacoronavirus cameli,224,non-structural protein 5,2016-09-07
UYR00370,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712625,MERS-CoV/dromedary camel/Egypt/NC4714/2016,Betacoronavirus cameli,82,envelope protein,2016-09-07
UYR00371,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712625,MERS-CoV/dromedary camel/Egypt/NC4714/2016,Betacoronavirus cameli,219,membrane glycoprotein,2016-09-07
UYR00372,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712625,MERS-CoV/dromedary camel/Egypt/NC4714/2016,Betacoronavirus cameli,413,nucleocapsid phosphoprotein,2016-09-07
UYR00373,Middle East respiratory syndrome-related coronavirus,GenBank,,OP712625,MERS-CoV/dromedary camel/Egypt/NC4714/2016,Betacoronavirus cameli,112,ORF8b protein,2016-09-07
UYV90077,Middle East respiratory syndrome-related coronavirus,GenBank,,OP654178,MERS-CoV/dromedary camel/Egypt/NC282/2015,Betacoronavirus cameli,4391,ORF1a polyprotein,2015-01-06
UYV90078,Middle East respiratory syndrome-related coronavirus,GenBank,,OP654178,MERS-CoV/dromedary camel/Egypt/NC282/2015,Betacoronavirus cameli,1353,surface glycoprotein,2015-01-06
UYV90079,Middle East respiratory syndrome-related coronavirus,GenBank,,OP654178,MERS-CoV/dromedary camel/Egypt/NC282/2015,Betacoronavirus cameli,103,ORF3 protein,2015-01-06
UYV90080,Middle East respiratory syndrome-related coronavirus,GenBank,,OP654178,MERS-CoV/dromedary camel/Egypt/NC282/2015,Betacoronavirus cameli,109,ORF4a protein,2015-01-06
UYV90081,Middle East respiratory syndrome-related coronavirus,GenBank,,OP654178,MERS-CoV/dromedary camel/Egypt/NC282/2015,Betacoronavirus cameli,246,ORF4b protein,2015-01-06
UYV90082,Middle East respiratory syndrome-related coronavirus,GenBank,,OP654178,MERS-CoV/dromedary camel/Egypt/NC282/2015,Betacoronavirus cameli,224,ORF5 protein,2015-01-06
UYV90083,Middle East respiratory syndrome-related coronavirus,GenBank,,OP654178,MERS-CoV/dromedary camel/Egypt/NC282/2015,Betacoronavirus cameli,82,envelope protein,2015-01-06
UYV90084,Middle East respiratory syndrome-related coronavirus,GenBank,,OP654178,MERS-CoV/dromedary camel/Egypt/NC282/2015,Betacoronavirus cameli,219,membrane glycoprotein,2015-01-06
UYV90085,Middle East respiratory syndrome-related coronavirus,GenBank,,OP654178,MERS-CoV/dromedary camel/Egypt/NC282/2015,Betacoronavirus cameli,413,nucleocapsid protein,2015-01-06
UYV90086,Middle East respiratory syndrome-related coronavirus,GenBank,,OP654178,MERS-CoV/dromedary camel/Egypt/NC282/2015,Betacoronavirus cameli,7078,ORF1ab polyprotein,2015-01-06
UYV90087,Middle East respiratory syndrome-related coronavirus,GenBank,,OP654179,MERS-CoV/dromedary camel/Egypt/NC270-P9/2015,Betacoronavirus cameli,4391,ORF1a polyprotein,2015-01-01
UYV90088,Middle East respiratory syndrome-related coronavirus,GenBank,,OP654179,MERS-CoV/dromedary camel/Egypt/NC270-P9/2015,Betacoronavirus cameli,1358,surface glycoprotein,2015-01-01
UYV90089,Middle East respiratory syndrome-related coronavirus,GenBank,,OP654179,MERS-CoV/dromedary camel/Egypt/NC270-P9/2015,Betacoronavirus cameli,103,ORF3 protein,2015-01-01
UYV90090,Middle East respiratory syndrome-related coronavirus,GenBank,,OP654179,MERS-CoV/dromedary camel/Egypt/NC270-P9/2015,Betacoronavirus cameli,109,ORF4a protein,2015-01-01
UYV90091,Middle East respiratory syndrome-related coronavirus,GenBank,,OP654179,MERS-CoV/dromedary camel/Egypt/NC270-P9/2015,Betacoronavirus cameli,246,ORF4b protein,2015-01-01
UYV90092,Middle East respiratory syndrome-related coronavirus,GenBank,,OP654179,MERS-CoV/dromedary camel/Egypt/NC270-P9/2015,Betacoronavirus cameli,224,ORF5 protein,2015-01-01
UYV90093,Middle East respiratory syndrome-related coronavirus,GenBank,,OP654179,MERS-CoV/dromedary camel/Egypt/NC270-P9/2015,Betacoronavirus cameli,82,envelope protein,2015-01-01
UYV90094,Middle East respiratory syndrome-related coronavirus,GenBank,,OP654179,MERS-CoV/dromedary camel/Egypt/NC270-P9/2015,Betacoronavirus cameli,219,membrane glycoprotein,2015-01-01
UYV90095,Middle East respiratory syndrome-related coronavirus,GenBank,,OP654179,MERS-CoV/dromedary camel/Egypt/NC270-P9/2015,Betacoronavirus cameli,413,nucleocapsid protein,2015-01-01
UYV90096,Middle East respiratory syndrome-related coronavirus,GenBank,,OP654179,MERS-CoV/dromedary camel/Egypt/NC270-P9/2015,Betacoronavirus cameli,7078,ORF1ab polyprotein,2015-01-01
UBS90427,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094446,Camel/Kenya/M23C07/2019,Betacoronavirus cameli,7078,1AB polyprotein,
UBS90428,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094446,Camel/Kenya/M23C07/2019,Betacoronavirus cameli,4391,1A polyprotein,
UBS90429,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094446,Camel/Kenya/M23C07/2019,Betacoronavirus cameli,1353,spike glycoprotein,
UBS90430,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094446,Camel/Kenya/M23C07/2019,Betacoronavirus cameli,99,NS3 protein,
UBS90431,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094446,Camel/Kenya/M23C07/2019,Betacoronavirus cameli,109,NS4A protein,
UBS90432,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094446,Camel/Kenya/M23C07/2019,Betacoronavirus cameli,246,NS4B protein,
UBS90433,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094446,Camel/Kenya/M23C07/2019,Betacoronavirus cameli,224,NS5 protein,
UBS90434,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094446,Camel/Kenya/M23C07/2019,Betacoronavirus cameli,82,envelope protein,
UBS90435,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094446,Camel/Kenya/M23C07/2019,Betacoronavirus cameli,219,membrane protein,
UBS90436,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094446,Camel/Kenya/M23C07/2019,Betacoronavirus cameli,413,nucleoprotein,
UBS90437,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094446,Camel/Kenya/M23C07/2019,Betacoronavirus cameli,112,ORF8b protein,
UBS90438,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094447,Camel/Kenya/M23C14/2019,Betacoronavirus cameli,7078,1AB polyprotein,
UBS90439,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094447,Camel/Kenya/M23C14/2019,Betacoronavirus cameli,4391,1A polyprotein,
UBS90440,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094447,Camel/Kenya/M23C14/2019,Betacoronavirus cameli,1353,spike glycoprotein,
UBS90441,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094447,Camel/Kenya/M23C14/2019,Betacoronavirus cameli,99,NS3 protein,
UBS90442,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094447,Camel/Kenya/M23C14/2019,Betacoronavirus cameli,109,NS4A protein,
UBS90443,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094447,Camel/Kenya/M23C14/2019,Betacoronavirus cameli,246,NS4B protein,
UBS90444,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094447,Camel/Kenya/M23C14/2019,Betacoronavirus cameli,224,NS5 protein,
UBS90445,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094447,Camel/Kenya/M23C14/2019,Betacoronavirus cameli,82,envelope protein,
UBS90446,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094447,Camel/Kenya/M23C14/2019,Betacoronavirus cameli,219,membrane protein,
UBS90447,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094447,Camel/Kenya/M23C14/2019,Betacoronavirus cameli,413,nucleoprotein,
UBS90448,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094447,Camel/Kenya/M23C14/2019,Betacoronavirus cameli,112,ORF8b protein,
UBS90449,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094448,Camel/Kenya/M23C07/2019,Betacoronavirus cameli,7078,1AB polyprotein,2019-04-30
UBS90450,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094448,Camel/Kenya/M23C07/2019,Betacoronavirus cameli,4391,1A polyprotein,2019-04-30
UBS90451,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094448,Camel/Kenya/M23C07/2019,Betacoronavirus cameli,1353,spike glycoprotein,2019-04-30
UBS90452,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094448,Camel/Kenya/M23C07/2019,Betacoronavirus cameli,99,NS3 protein,2019-04-30
UBS90453,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094448,Camel/Kenya/M23C07/2019,Betacoronavirus cameli,109,NS4A protein,2019-04-30
UBS90454,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094448,Camel/Kenya/M23C07/2019,Betacoronavirus cameli,246,NS4B protein,2019-04-30
UBS90455,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094448,Camel/Kenya/M23C07/2019,Betacoronavirus cameli,224,NS5 protein,2019-04-30
UBS90456,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094448,Camel/Kenya/M23C07/2019,Betacoronavirus cameli,82,envelope protein,2019-04-30
UBS90457,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094448,Camel/Kenya/M23C07/2019,Betacoronavirus cameli,219,membrane protein,2019-04-30
UBS90458,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094448,Camel/Kenya/M23C07/2019,Betacoronavirus cameli,413,nucleoprotein,2019-04-30
UBS90459,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094448,Camel/Kenya/M23C07/2019,Betacoronavirus cameli,112,ORF8b protein,2019-04-30
UBS90460,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094449,Camel/Kenya/M23C02/2019,Betacoronavirus cameli,7078,1AB polyprotein,2019-04-30
UBS90461,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094449,Camel/Kenya/M23C02/2019,Betacoronavirus cameli,4391,1A polyprotein,2019-04-30
UBS90462,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094449,Camel/Kenya/M23C02/2019,Betacoronavirus cameli,1353,spike glycoprotein,2019-04-30
UBS90463,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094449,Camel/Kenya/M23C02/2019,Betacoronavirus cameli,99,NS3 protein,2019-04-30
UBS90464,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094449,Camel/Kenya/M23C02/2019,Betacoronavirus cameli,109,NS4A protein,2019-04-30
UBS90465,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094449,Camel/Kenya/M23C02/2019,Betacoronavirus cameli,246,NS4B protein,2019-04-30
UBS90466,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094449,Camel/Kenya/M23C02/2019,Betacoronavirus cameli,224,NS5 protein,2019-04-30
UBS90467,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094449,Camel/Kenya/M23C02/2019,Betacoronavirus cameli,82,envelope protein,2019-04-30
UBS90468,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094449,Camel/Kenya/M23C02/2019,Betacoronavirus cameli,219,membrane protein,2019-04-30
UBS90469,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094449,Camel/Kenya/M23C02/2019,Betacoronavirus cameli,413,nucleoprotein,2019-04-30
UBS90470,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094449,Camel/Kenya/M23C02/2019,Betacoronavirus cameli,112,ORF8b protein,2019-04-30
UBS90471,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094450,Camel/Kenya/M23C06/2019,Betacoronavirus cameli,7078,1AB polyprotein,2019-04-30
UBS90472,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094450,Camel/Kenya/M23C06/2019,Betacoronavirus cameli,4391,1A polyprotein,2019-04-30
UBS90473,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094450,Camel/Kenya/M23C06/2019,Betacoronavirus cameli,1353,spike glycoprotein,2019-04-30
UBS90474,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094450,Camel/Kenya/M23C06/2019,Betacoronavirus cameli,99,NS3 protein,2019-04-30
UBS90475,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094450,Camel/Kenya/M23C06/2019,Betacoronavirus cameli,109,NS4A protein,2019-04-30
UBS90476,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094450,Camel/Kenya/M23C06/2019,Betacoronavirus cameli,246,NS4B protein,2019-04-30
UBS90477,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094450,Camel/Kenya/M23C06/2019,Betacoronavirus cameli,224,NS5 protein,2019-04-30
UBS90478,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094450,Camel/Kenya/M23C06/2019,Betacoronavirus cameli,82,envelope protein,2019-04-30
UBS90479,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094450,Camel/Kenya/M23C06/2019,Betacoronavirus cameli,219,membrane protein,2019-04-30
UBS90480,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094450,Camel/Kenya/M23C06/2019,Betacoronavirus cameli,413,nucleoprotein,2019-04-30
UBS90481,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094450,Camel/Kenya/M23C06/2019,Betacoronavirus cameli,112,ORF8b protein,2019-04-30
UBS90482,Middle East respiratory syndrome-related coronavirus,GenBank,,OK094451,Camel/Kenya/M23C06/2019,Betacoronavirus cameli,7078,1AB polyprotein,
