Accession,GenBank_RefSeq,Nucleotide,Assembly,Protein,Organism_Name,Isolate,Length,Collection_Date
XIF71869,GenBank,PQ466829,,replicase polyprotein 1ab,Human coronavirus 229E,UKN17_229E_35,6755,2017-02-17
XIF71870,GenBank,PQ466829,,surface glycoprotein,Human coronavirus 229E,UKN17_229E_35,1171,2017-02-17
XIF71871,GenBank,PQ466829,,4a protein,Human coronavirus 229E,UKN17_229E_35,219,2017-02-17
XIF71872,GenBank,PQ466829,,4b protein,Human coronavirus 229E,UKN17_229E_35,118,2017-02-17
XIF71873,GenBank,PQ466829,,envelope protein,Human coronavirus 229E,UKN17_229E_35,77,2017-02-17
XIF71874,GenBank,PQ466829,,membrane protein,Human coronavirus 229E,UKN17_229E_35,225,2017-02-17
XIF71875,GenBank,PQ466829,,nucleocapsid protein,Human coronavirus 229E,UKN17_229E_35,389,2017-02-17
XIF71876,GenBank,PQ466830,,replicase polyprotein 1ab,Human coronavirus 229E,UKN17_229E_36,6755,2017-02-23
XIF71877,GenBank,PQ466830,,surface glycoprotein,Human coronavirus 229E,UKN17_229E_36,1171,2017-02-23
XIF71878,GenBank,PQ466830,,4a protein,Human coronavirus 229E,UKN17_229E_36,219,2017-02-23
XIF71879,GenBank,PQ466830,,4b protein,Human coronavirus 229E,UKN17_229E_36,118,2017-02-23
XIF71880,GenBank,PQ466830,,envelope protein,Human coronavirus 229E,UKN17_229E_36,77,2017-02-23
XIF71881,GenBank,PQ466830,,membrane protein,Human coronavirus 229E,UKN17_229E_36,225,2017-02-23
XIF71882,GenBank,PQ466830,,nucleocapsid protein,Human coronavirus 229E,UKN17_229E_36,389,2017-02-23
XIF71883,GenBank,PQ466831,,surface glycoprotein,Human coronavirus 229E,UKN17_229E_37,1171,2017-02-24
XIF71884,GenBank,PQ466831,,4a protein,Human coronavirus 229E,UKN17_229E_37,219,2017-02-24
XIF71885,GenBank,PQ466831,,4b protein,Human coronavirus 229E,UKN17_229E_37,118,2017-02-24
XIF71886,GenBank,PQ466831,,envelope protein,Human coronavirus 229E,UKN17_229E_37,77,2017-02-24
XIF71887,GenBank,PQ466831,,membrane protein,Human coronavirus 229E,UKN17_229E_37,225,2017-02-24
XIF71888,GenBank,PQ466831,,nucleocapsid protein,Human coronavirus 229E,UKN17_229E_37,327,2017-02-24
XIF71889,GenBank,PQ466832,,replicase polyprotein 1ab,Human coronavirus 229E,UKN17_229E_38,6755,2017-02-24
XIF71890,GenBank,PQ466832,,surface glycoprotein,Human coronavirus 229E,UKN17_229E_38,1171,2017-02-24
XIF71891,GenBank,PQ466832,,4a protein,Human coronavirus 229E,UKN17_229E_38,219,2017-02-24
XIF71892,GenBank,PQ466832,,4b protein,Human coronavirus 229E,UKN17_229E_38,118,2017-02-24
XIF71893,GenBank,PQ466832,,envelope protein,Human coronavirus 229E,UKN17_229E_38,77,2017-02-24
XIF71894,GenBank,PQ466832,,membrane protein,Human coronavirus 229E,UKN17_229E_38,225,2017-02-24
XIF71895,GenBank,PQ466832,,nucleocapsid protein,Human coronavirus 229E,UKN17_229E_38,327,2017-02-24
XIF71896,GenBank,PQ466833,,replicase polyprotein 1ab,Human coronavirus 229E,UKN17_229E_39,6755,2017-02-28
XIF71897,GenBank,PQ466833,,surface glycoprotein,Human coronavirus 229E,UKN17_229E_39,1171,2017-02-28
XIF71898,GenBank,PQ466833,,4a protein,Human coronavirus 229E,UKN17_229E_39,219,2017-02-28
XIF71899,GenBank,PQ466833,,4b protein,Human coronavirus 229E,UKN17_229E_39,118,2017-02-28
XIF71900,GenBank,PQ466833,,envelope protein,Human coronavirus 229E,UKN17_229E_39,77,2017-02-28
XIF71901,GenBank,PQ466833,,membrane protein,Human coronavirus 229E,UKN17_229E_39,225,2017-02-28
XIF71902,GenBank,PQ466833,,nucleocapsid protein,Human coronavirus 229E,UKN17_229E_39,389,2017-02-28
XIF71903,GenBank,PQ466834,,replicase polyprotein 1ab,Human coronavirus 229E,UKN17_229E_40,6755,2017-03-06
XIF71904,GenBank,PQ466834,,surface glycoprotein,Human coronavirus 229E,UKN17_229E_40,1171,2017-03-06
XIF71905,GenBank,PQ466834,,4a protein,Human coronavirus 229E,UKN17_229E_40,219,2017-03-06
XIF71906,GenBank,PQ466834,,4b protein,Human coronavirus 229E,UKN17_229E_40,118,2017-03-06
XIF71907,GenBank,PQ466834,,envelope protein,Human coronavirus 229E,UKN17_229E_40,77,2017-03-06
XIF71908,GenBank,PQ466834,,membrane protein,Human coronavirus 229E,UKN17_229E_40,225,2017-03-06
XIF71909,GenBank,PQ466834,,nucleocapsid protein,Human coronavirus 229E,UKN17_229E_40,389,2017-03-06
XIF71910,GenBank,PQ466835,,replicase polyprotein 1ab,Human coronavirus 229E,UKN17_229E_41,6755,2017-03-15
XIF71911,GenBank,PQ466835,,replicase polyprotein 1a,Human coronavirus 229E,UKN17_229E_41,4082,2017-03-15
XIF71912,GenBank,PQ466835,,surface glycoprotein,Human coronavirus 229E,UKN17_229E_41,1171,2017-03-15
XIF71913,GenBank,PQ466835,,4a protein,Human coronavirus 229E,UKN17_229E_41,219,2017-03-15
XIF71914,GenBank,PQ466835,,4b protein,Human coronavirus 229E,UKN17_229E_41,118,2017-03-15
XIF71915,GenBank,PQ466835,,envelope protein,Human coronavirus 229E,UKN17_229E_41,77,2017-03-15
XIF71916,GenBank,PQ466835,,membrane protein,Human coronavirus 229E,UKN17_229E_41,225,2017-03-15
XIF71917,GenBank,PQ466835,,nucleocapsid protein,Human coronavirus 229E,UKN17_229E_41,389,2017-03-15
XIF71918,GenBank,PQ466836,,replicase polyprotein 1ab,Human coronavirus 229E,UKN17_229E_42,6755,2017-03-17
XIF71919,GenBank,PQ466836,,surface glycoprotein,Human coronavirus 229E,UKN17_229E_42,1171,2017-03-17
XIF71920,GenBank,PQ466836,,4a protein,Human coronavirus 229E,UKN17_229E_42,219,2017-03-17
XIF71921,GenBank,PQ466836,,4b protein,Human coronavirus 229E,UKN17_229E_42,118,2017-03-17
XIF71922,GenBank,PQ466836,,envelope protein,Human coronavirus 229E,UKN17_229E_42,77,2017-03-17
XIF71923,GenBank,PQ466836,,membrane protein,Human coronavirus 229E,UKN17_229E_42,225,2017-03-17
XIF71924,GenBank,PQ466836,,nucleocapsid protein,Human coronavirus 229E,UKN17_229E_42,389,2017-03-17
XIF71925,GenBank,PQ466837,,replicase polyprotein 1ab,Human coronavirus 229E,UKN17_229E_43,6755,2017-04-03
XIF71926,GenBank,PQ466837,,surface glycoprotein,Human coronavirus 229E,UKN17_229E_43,1171,2017-04-03
XIF71927,GenBank,PQ466837,,4a protein,Human coronavirus 229E,UKN17_229E_43,219,2017-04-03
XIF71928,GenBank,PQ466837,,4b protein,Human coronavirus 229E,UKN17_229E_43,118,2017-04-03
XIF71929,GenBank,PQ466837,,envelope protein,Human coronavirus 229E,UKN17_229E_43,77,2017-04-03
XIF71930,GenBank,PQ466837,,membrane protein,Human coronavirus 229E,UKN17_229E_43,225,2017-04-03
XIF71931,GenBank,PQ466837,,nucleocapsid protein,Human coronavirus 229E,UKN17_229E_43,327,2017-04-03
XIF71932,GenBank,PQ466838,,replicase polyprotein 1ab,Human coronavirus 229E,UKN17_229E_44,6755,2017-05-13
XIF71933,GenBank,PQ466838,,surface glycoprotein,Human coronavirus 229E,UKN17_229E_44,1171,2017-05-13
XIF71934,GenBank,PQ466838,,4a protein,Human coronavirus 229E,UKN17_229E_44,219,2017-05-13
XIF71935,GenBank,PQ466838,,4b protein,Human coronavirus 229E,UKN17_229E_44,118,2017-05-13
XIF71936,GenBank,PQ466838,,envelope protein,Human coronavirus 229E,UKN17_229E_44,77,2017-05-13
XIF71937,GenBank,PQ466838,,membrane protein,Human coronavirus 229E,UKN17_229E_44,225,2017-05-13
XIF71938,GenBank,PQ466838,,nucleocapsid protein,Human coronavirus 229E,UKN17_229E_44,389,2017-05-13
XIF71939,GenBank,PQ466839,,replicase polyprotein 1ab,Human coronavirus 229E,UKN18_229E_1,6755,2018-02-22
XIF71940,GenBank,PQ466839,,surface glycoprotein,Human coronavirus 229E,UKN18_229E_1,1171,2018-02-22
XIF71941,GenBank,PQ466839,,4a protein,Human coronavirus 229E,UKN18_229E_1,219,2018-02-22
XIF71942,GenBank,PQ466839,,4b protein,Human coronavirus 229E,UKN18_229E_1,118,2018-02-22
XIF71943,GenBank,PQ466839,,envelope protein,Human coronavirus 229E,UKN18_229E_1,77,2018-02-22
XIF71944,GenBank,PQ466839,,membrane protein,Human coronavirus 229E,UKN18_229E_1,225,2018-02-22
XIF71945,GenBank,PQ466839,,nucleocapsid protein,Human coronavirus 229E,UKN18_229E_1,389,2018-02-22
XIF71946,GenBank,PQ466840,,replicase polyprotein 1ab,Human coronavirus 229E,UKN18_229E_2,6755,2018-03-08
XIF71947,GenBank,PQ466840,,surface glycoprotein,Human coronavirus 229E,UKN18_229E_2,1171,2018-03-08
XIF71948,GenBank,PQ466840,,4a protein,Human coronavirus 229E,UKN18_229E_2,219,2018-03-08
XIF71949,GenBank,PQ466840,,4b protein,Human coronavirus 229E,UKN18_229E_2,118,2018-03-08
XIF71950,GenBank,PQ466840,,envelope protein,Human coronavirus 229E,UKN18_229E_2,77,2018-03-08
XIF71951,GenBank,PQ466840,,membrane protein,Human coronavirus 229E,UKN18_229E_2,225,2018-03-08
XIF71952,GenBank,PQ466840,,nucleocapsid protein,Human coronavirus 229E,UKN18_229E_2,389,2018-03-08
XIF71953,GenBank,PQ466841,,replicase polyprotein 1ab,Human coronavirus 229E,UKN18_229E_3,6755,2018-03-24
XIF71954,GenBank,PQ466841,,surface glycoprotein,Human coronavirus 229E,UKN18_229E_3,1171,2018-03-24
XIF71955,GenBank,PQ466841,,4a protein,Human coronavirus 229E,UKN18_229E_3,219,2018-03-24
XIF71956,GenBank,PQ466841,,4b protein,Human coronavirus 229E,UKN18_229E_3,118,2018-03-24
XIF71957,GenBank,PQ466841,,envelope protein,Human coronavirus 229E,UKN18_229E_3,77,2018-03-24
XIF71958,GenBank,PQ466841,,membrane protein,Human coronavirus 229E,UKN18_229E_3,225,2018-03-24
XIF71959,GenBank,PQ466841,,nucleocapsid protein,Human coronavirus 229E,UKN18_229E_3,389,2018-03-24
XIF71960,GenBank,PQ466842,,replicase polyprotein 1ab,Human coronavirus 229E,UKN18_229E_4,6755,2018-06-19
XIF71961,GenBank,PQ466842,,surface glycoprotein,Human coronavirus 229E,UKN18_229E_4,1171,2018-06-19
XIF71962,GenBank,PQ466842,,4a protein,Human coronavirus 229E,UKN18_229E_4,219,2018-06-19
XIF71963,GenBank,PQ466842,,4b protein,Human coronavirus 229E,UKN18_229E_4,118,2018-06-19
XIF71964,GenBank,PQ466842,,envelope protein,Human coronavirus 229E,UKN18_229E_4,77,2018-06-19
XIF71965,GenBank,PQ466842,,membrane protein,Human coronavirus 229E,UKN18_229E_4,225,2018-06-19
XIF71966,GenBank,PQ466842,,nucleocapsid protein,Human coronavirus 229E,UKN18_229E_4,389,2018-06-19
XIF71967,GenBank,PQ466843,,replicase polyprotein 1ab,Human coronavirus 229E,UKN18_229E_5,6755,2018-07-19
XIF71968,GenBank,PQ466843,,surface glycoprotein,Human coronavirus 229E,UKN18_229E_5,1171,2018-07-19
XIF71969,GenBank,PQ466843,,4a protein,Human coronavirus 229E,UKN18_229E_5,219,2018-07-19
XIF71970,GenBank,PQ466843,,4b protein,Human coronavirus 229E,UKN18_229E_5,118,2018-07-19
XIF71971,GenBank,PQ466843,,envelope protein,Human coronavirus 229E,UKN18_229E_5,77,2018-07-19
XIF71972,GenBank,PQ466843,,membrane protein,Human coronavirus 229E,UKN18_229E_5,225,2018-07-19
XIF71973,GenBank,PQ466843,,nucleocapsid protein,Human coronavirus 229E,UKN18_229E_5,389,2018-07-19
XIF71974,GenBank,PQ466844,,replicase polyprotein 1ab,Human coronavirus 229E,UKN18_229E_6,6755,2018-12-14
XIF71975,GenBank,PQ466844,,surface glycoprotein,Human coronavirus 229E,UKN18_229E_6,1171,2018-12-14
XIF71976,GenBank,PQ466844,,4a protein,Human coronavirus 229E,UKN18_229E_6,219,2018-12-14
XIF71977,GenBank,PQ466844,,4b protein,Human coronavirus 229E,UKN18_229E_6,118,2018-12-14
XIF71978,GenBank,PQ466844,,envelope protein,Human coronavirus 229E,UKN18_229E_6,77,2018-12-14
XIF71979,GenBank,PQ466844,,membrane protein,Human coronavirus 229E,UKN18_229E_6,225,2018-12-14
XIF71980,GenBank,PQ466844,,nucleocapsid protein,Human coronavirus 229E,UKN18_229E_6,389,2018-12-14
XIF71981,GenBank,PQ466845,,replicase polyprotein 1ab,Human coronavirus 229E,UKN18_229E_7,6755,2018-12-18
XIF71982,GenBank,PQ466845,,surface glycoprotein,Human coronavirus 229E,UKN18_229E_7,1171,2018-12-18
XIF71983,GenBank,PQ466845,,4a protein,Human coronavirus 229E,UKN18_229E_7,219,2018-12-18
XIF71984,GenBank,PQ466845,,4b protein,Human coronavirus 229E,UKN18_229E_7,118,2018-12-18
XIF71985,GenBank,PQ466845,,envelope protein,Human coronavirus 229E,UKN18_229E_7,77,2018-12-18
XIF71986,GenBank,PQ466845,,membrane protein,Human coronavirus 229E,UKN18_229E_7,225,2018-12-18
XIF71987,GenBank,PQ466845,,nucleocapsid protein,Human coronavirus 229E,UKN18_229E_7,389,2018-12-18
XIF71988,GenBank,PQ466846,,replicase polyprotein 1ab,Human coronavirus 229E,UKN18_229E_8,6755,2018-12-18
XIF71989,GenBank,PQ466846,,surface glycoprotein,Human coronavirus 229E,UKN18_229E_8,1171,2018-12-18
XIF71990,GenBank,PQ466846,,4a protein,Human coronavirus 229E,UKN18_229E_8,219,2018-12-18
XIF71991,GenBank,PQ466846,,4b protein,Human coronavirus 229E,UKN18_229E_8,118,2018-12-18
XIF71992,GenBank,PQ466846,,envelope protein,Human coronavirus 229E,UKN18_229E_8,77,2018-12-18
XIF71993,GenBank,PQ466846,,membrane protein,Human coronavirus 229E,UKN18_229E_8,225,2018-12-18
XIF71994,GenBank,PQ466846,,nucleocapsid protein,Human coronavirus 229E,UKN18_229E_8,389,2018-12-18
XIF71995,GenBank,PQ466847,,replicase polyprotein 1ab,Human coronavirus 229E,UKN18_229E_9,6755,2018-12-26
XIF71996,GenBank,PQ466847,,surface glycoprotein,Human coronavirus 229E,UKN18_229E_9,1171,2018-12-26
XIF71997,GenBank,PQ466847,,4a protein,Human coronavirus 229E,UKN18_229E_9,219,2018-12-26
XIF71998,GenBank,PQ466847,,4b protein,Human coronavirus 229E,UKN18_229E_9,118,2018-12-26
XIF71999,GenBank,PQ466847,,envelope protein,Human coronavirus 229E,UKN18_229E_9,77,2018-12-26
XIF72000,GenBank,PQ466847,,membrane protein,Human coronavirus 229E,UKN18_229E_9,225,2018-12-26
XIF72001,GenBank,PQ466847,,nucleocapsid protein,Human coronavirus 229E,UKN18_229E_9,389,2018-12-26
XIF72002,GenBank,PQ466848,,replicase polyprotein 1ab,Human coronavirus 229E,UKN18_229E_10,6755,2018-12-27
XIF72003,GenBank,PQ466848,,surface glycoprotein,Human coronavirus 229E,UKN18_229E_10,1171,2018-12-27
XIF72004,GenBank,PQ466848,,4a protein,Human coronavirus 229E,UKN18_229E_10,219,2018-12-27
XIF72005,GenBank,PQ466848,,4b protein,Human coronavirus 229E,UKN18_229E_10,118,2018-12-27
XIF72006,GenBank,PQ466848,,envelope protein,Human coronavirus 229E,UKN18_229E_10,77,2018-12-27
XIF72007,GenBank,PQ466848,,membrane protein,Human coronavirus 229E,UKN18_229E_10,225,2018-12-27
XIF72008,GenBank,PQ466848,,nucleocapsid protein,Human coronavirus 229E,UKN18_229E_10,389,2018-12-27
XIF72009,GenBank,PQ466849,,replicase polyprotein 1ab,Human coronavirus 229E,UKN18_229E_11,6755,2018-12-29
XIF72010,GenBank,PQ466849,,surface glycoprotein,Human coronavirus 229E,UKN18_229E_11,1171,2018-12-29
XIF72011,GenBank,PQ466849,,4a protein,Human coronavirus 229E,UKN18_229E_11,219,2018-12-29
XIF72012,GenBank,PQ466849,,4b protein,Human coronavirus 229E,UKN18_229E_11,118,2018-12-29
XIF72013,GenBank,PQ466849,,envelope protein,Human coronavirus 229E,UKN18_229E_11,77,2018-12-29
XIF72014,GenBank,PQ466849,,membrane protein,Human coronavirus 229E,UKN18_229E_11,225,2018-12-29
XIF72015,GenBank,PQ466849,,nucleocapsid protein,Human coronavirus 229E,UKN18_229E_11,389,2018-12-29
XIF72016,GenBank,PQ466850,,replicase polyprotein 1ab,Human coronavirus 229E,UKN22_229E_1,6755,2022-02-21
XIF72017,GenBank,PQ466850,,replicase polyprotein 1a,Human coronavirus 229E,UKN22_229E_1,4082,2022-02-21
XIF72018,GenBank,PQ466850,,surface glycoprotein,Human coronavirus 229E,UKN22_229E_1,1171,2022-02-21
XIF72019,GenBank,PQ466850,,4a protein,Human coronavirus 229E,UKN22_229E_1,219,2022-02-21
XIF72020,GenBank,PQ466850,,4b protein,Human coronavirus 229E,UKN22_229E_1,118,2022-02-21
XIF72021,GenBank,PQ466850,,envelope protein,Human coronavirus 229E,UKN22_229E_1,77,2022-02-21
XIF72022,GenBank,PQ466850,,membrane protein,Human coronavirus 229E,UKN22_229E_1,225,2022-02-21
XIF72023,GenBank,PQ466850,,nucleocapsid protein,Human coronavirus 229E,UKN22_229E_1,389,2022-02-21
XIF72024,GenBank,PQ466851,,replicase polyprotein 1ab,Human coronavirus 229E,UKN22_229E_2,6755,2022-03-27
XIF72025,GenBank,PQ466851,,surface glycoprotein,Human coronavirus 229E,UKN22_229E_2,1171,2022-03-27
XIF72026,GenBank,PQ466851,,4a protein,Human coronavirus 229E,UKN22_229E_2,219,2022-03-27
XIF72027,GenBank,PQ466851,,4b protein,Human coronavirus 229E,UKN22_229E_2,118,2022-03-27
XIF72028,GenBank,PQ466851,,envelope protein,Human coronavirus 229E,UKN22_229E_2,77,2022-03-27
XIF72029,GenBank,PQ466851,,membrane protein,Human coronavirus 229E,UKN22_229E_2,225,2022-03-27
XIF72030,GenBank,PQ466851,,nucleocapsid protein,Human coronavirus 229E,UKN22_229E_2,389,2022-03-27
XIF72031,GenBank,PQ466852,,replicase polyprotein 1ab,Human coronavirus 229E,UKN22_229E_3,6755,2022-04-08
XIF72032,GenBank,PQ466852,,surface glycoprotein,Human coronavirus 229E,UKN22_229E_3,1171,2022-04-08
XIF72033,GenBank,PQ466852,,4a protein,Human coronavirus 229E,UKN22_229E_3,219,2022-04-08
XIF72034,GenBank,PQ466852,,4b protein,Human coronavirus 229E,UKN22_229E_3,118,2022-04-08
XIF72035,GenBank,PQ466852,,envelope protein,Human coronavirus 229E,UKN22_229E_3,77,2022-04-08
XIF72036,GenBank,PQ466852,,membrane protein,Human coronavirus 229E,UKN22_229E_3,225,2022-04-08
XIF72037,GenBank,PQ466852,,nucleocapsid protein,Human coronavirus 229E,UKN22_229E_3,328,2022-04-08
XIF72038,GenBank,PQ466853,,replicase polyprotein 1ab,Human coronavirus 229E,UKN22_229E_4,6755,2022-04-22
XIF72039,GenBank,PQ466853,,surface glycoprotein,Human coronavirus 229E,UKN22_229E_4,1171,2022-04-22
XIF72040,GenBank,PQ466853,,4a protein,Human coronavirus 229E,UKN22_229E_4,219,2022-04-22
XIF72041,GenBank,PQ466853,,4b protein,Human coronavirus 229E,UKN22_229E_4,118,2022-04-22
XIF72042,GenBank,PQ466853,,envelope protein,Human coronavirus 229E,UKN22_229E_4,77,2022-04-22
XIF72043,GenBank,PQ466853,,membrane protein,Human coronavirus 229E,UKN22_229E_4,225,2022-04-22
XIF72044,GenBank,PQ466853,,nucleocapsid protein,Human coronavirus 229E,UKN22_229E_4,389,2022-04-22
XIF72045,GenBank,PQ466854,,replicase polyprotein 1ab,Human coronavirus 229E,UKN22_229E_5,6755,2022-05-05
XIF72046,GenBank,PQ466854,,surface glycoprotein,Human coronavirus 229E,UKN22_229E_5,1171,2022-05-05
XIF72047,GenBank,PQ466854,,4a protein,Human coronavirus 229E,UKN22_229E_5,219,2022-05-05
XIF72048,GenBank,PQ466854,,4b protein,Human coronavirus 229E,UKN22_229E_5,118,2022-05-05
XIF72049,GenBank,PQ466854,,envelope protein,Human coronavirus 229E,UKN22_229E_5,77,2022-05-05
XIF72050,GenBank,PQ466854,,membrane protein,Human coronavirus 229E,UKN22_229E_5,225,2022-05-05
XIF72051,GenBank,PQ466854,,nucleocapsid protein,Human coronavirus 229E,UKN22_229E_5,389,2022-05-05
XIF72052,GenBank,PQ466855,,replicase polyprotein 1ab,Human coronavirus 229E,UKN23_229E_1,6755,2023-02-08
XIF72053,GenBank,PQ466855,,surface glycoprotein,Human coronavirus 229E,UKN23_229E_1,1171,2023-02-08
XIF72054,GenBank,PQ466855,,4a protein,Human coronavirus 229E,UKN23_229E_1,219,2023-02-08
XIF72055,GenBank,PQ466855,,4b protein,Human coronavirus 229E,UKN23_229E_1,118,2023-02-08
XIF72056,GenBank,PQ466855,,envelope protein,Human coronavirus 229E,UKN23_229E_1,77,2023-02-08
XIF72057,GenBank,PQ466855,,membrane protein,Human coronavirus 229E,UKN23_229E_1,225,2023-02-08
XIF72058,GenBank,PQ466855,,nucleocapsid protein,Human coronavirus 229E,UKN23_229E_1,387,2023-02-08
XIF72059,GenBank,PQ466856,,replicase polyprotein 1ab,Human coronavirus 229E,UKN23_229E_2,6755,2023-03-05
XIF72060,GenBank,PQ466856,,surface glycoprotein,Human coronavirus 229E,UKN23_229E_2,1170,2023-03-05
XIF72061,GenBank,PQ466856,,4a protein,Human coronavirus 229E,UKN23_229E_2,219,2023-03-05
XIF72062,GenBank,PQ466856,,4b protein,Human coronavirus 229E,UKN23_229E_2,118,2023-03-05
XIF72063,GenBank,PQ466856,,envelope protein,Human coronavirus 229E,UKN23_229E_2,77,2023-03-05
XIF72064,GenBank,PQ466856,,membrane protein,Human coronavirus 229E,UKN23_229E_2,225,2023-03-05
XIF72065,GenBank,PQ466856,,nucleocapsid protein,Human coronavirus 229E,UKN23_229E_2,328,2023-03-05
XIF72066,GenBank,PQ466857,,replicase polyprotein 1ab,Human coronavirus 229E,UKN23_229E_3,6755,2023-03-10
XIF72067,GenBank,PQ466857,,surface glycoprotein,Human coronavirus 229E,UKN23_229E_3,1171,2023-03-10
XIF72068,GenBank,PQ466857,,4a protein,Human coronavirus 229E,UKN23_229E_3,219,2023-03-10
XIF72069,GenBank,PQ466857,,4b protein,Human coronavirus 229E,UKN23_229E_3,118,2023-03-10
XIF72070,GenBank,PQ466857,,envelope protein,Human coronavirus 229E,UKN23_229E_3,77,2023-03-10
XIF72071,GenBank,PQ466857,,membrane protein,Human coronavirus 229E,UKN23_229E_3,225,2023-03-10
XIF72072,GenBank,PQ466857,,nucleocapsid protein,Human coronavirus 229E,UKN23_229E_3,389,2023-03-10
XIF72073,GenBank,PQ466858,,4b protein,Human coronavirus 229E,UKN23_229E_4,76,2023-07-04
XIF72074,GenBank,PQ466858,,envelope protein,Human coronavirus 229E,UKN23_229E_4,77,2023-07-04
XIF72075,GenBank,PQ466858,,membrane protein,Human coronavirus 229E,UKN23_229E_4,202,2023-07-04
XHY84839,GenBank,PQ449607,,replicase polyprotein 1ab,Human coronavirus 229E,inf-1,6755,2016-03-31
XHY84840,GenBank,PQ449607,,surface glycoprotein,Human coronavirus 229E,inf-1,1171,2016-03-31
XHY84841,GenBank,PQ449607,,nucleocapsid protein,Human coronavirus 229E,inf-1,327,2016-03-31
XHY84842,GenBank,PQ449607,,membrane protein,Human coronavirus 229E,inf-1,225,2016-03-31
XHY84843,GenBank,PQ449607,,4a protein,Human coronavirus 229E,inf-1,219,2016-03-31
XHY84844,GenBank,PQ449607,,4b protein,Human coronavirus 229E,inf-1,118,2016-03-31
XHY84845,GenBank,PQ449607,,envelope protein,Human coronavirus 229E,inf-1,77,2016-03-31
XEQ83954,GenBank,PQ187609,,rep1a,Human coronavirus 229E,HCoV-229E/140M/Tanzania/2017,4090,2017-06-06
XEQ83955,GenBank,PQ187609,,spike,Human coronavirus 229E,HCoV-229E/140M/Tanzania/2017,1171,2017-06-06
XEQ83956,GenBank,PQ187609,,ORF4,Human coronavirus 229E,HCoV-229E/140M/Tanzania/2017,219,2017-06-06
XEQ83957,GenBank,PQ187609,,envelope,Human coronavirus 229E,HCoV-229E/140M/Tanzania/2017,77,2017-06-06
XEQ83958,GenBank,PQ187609,,membrane protein,Human coronavirus 229E,HCoV-229E/140M/Tanzania/2017,225,2017-06-06
