Accession,Organism_Name,GenBank_RefSeq,Assembly,Nucleotide,Isolate,Species,Length,Protein,Collection_Date
WGF18775,Feline coronavirus,GenBank,,OQ594208,21-94B,Alphacoronavirus 1,236,spike protein,2021
WGF18776,Feline coronavirus,GenBank,,OQ594209,21-95B,Alphacoronavirus 1,236,spike protein,2021
WGF18777,Feline coronavirus,GenBank,,OQ594210,21-98B,Alphacoronavirus 1,236,spike protein,2021
WGF18778,Feline coronavirus,GenBank,,OQ594211,21-99B,Alphacoronavirus 1,236,spike protein,2021
WZW79766,Feline coronavirus,GenBank,,PP706160,INR1F7,Alphacoronavirus 1,206,ORF7b protein,2023
WZW79767,Feline coronavirus,GenBank,,PP706161,INR2F7,Alphacoronavirus 1,206,ORF7b protein,2023
WZW79768,Feline coronavirus,GenBank,,PP706162,INR23,Alphacoronavirus 1,206,ORF7b protein,2023
WZW79769,Feline coronavirus,GenBank,,PP706163,INR101,Alphacoronavirus 1,206,ORF7b protein,2023
WZW79770,Feline coronavirus,GenBank,,PP706164,INR111,Alphacoronavirus 1,206,ORF7b protein,2023
WZW79771,Feline coronavirus,GenBank,,PP706165,INR145,Alphacoronavirus 1,206,ORF7b protein,2023
WZW79772,Feline coronavirus,GenBank,,PP706166,INRP1,Alphacoronavirus 1,206,ORF7b protein,2023
WZW79773,Feline coronavirus,GenBank,,PP706167,INRCh7F,Alphacoronavirus 1,206,ORF7b protein,2023
WZW79774,Feline coronavirus,GenBank,,PP706168,INR791,Alphacoronavirus 1,206,ORF7b protein,2023
WZW79775,Feline coronavirus,GenBank,,PP706169,INR396,Alphacoronavirus 1,206,ORF7b protein,2023
WZW79776,Feline coronavirus,GenBank,,PP706170,INR381,Alphacoronavirus 1,206,ORF7b protein,2023
WZW79777,Feline coronavirus,GenBank,,PP706171,INR784,Alphacoronavirus 1,206,ORF7b protein,2023
WZW79778,Feline coronavirus,GenBank,,PP706172,INR266,Alphacoronavirus 1,206,ORF7b protein,2023
WZN15228,Feline coronavirus,GenBank,,PP663307,INR762,Alphacoronavirus 1,206,ORF7b protein,2023
WZD86421,Feline coronavirus,GenBank,,PP601319,MW12/66,Alphacoronavirus 1,191,spike protein,2023
WZD86422,Feline coronavirus,GenBank,,PP601320,MW16/66,Alphacoronavirus 1,191,spike protein,2023
WZD86423,Feline coronavirus,GenBank,,PP601321,MW50/66,Alphacoronavirus 1,191,spike protein,2023
WZD86424,Feline coronavirus,GenBank,,PP601322,MW3404/66,Alphacoronavirus 1,191,spike protein,2023
WZD86425,Feline coronavirus,GenBank,,PP601323,MW3734/66,Alphacoronavirus 1,191,spike protein,2023
WZD86426,Feline coronavirus,GenBank,,PP601324,MW3735/66,Alphacoronavirus 1,191,spike protein,2023
WZD86427,Feline coronavirus,GenBank,,PP601325,MW3829/66,Alphacoronavirus 1,191,spike protein,2023
WZD86428,Feline coronavirus,GenBank,,PP601326,MW3830/66,Alphacoronavirus 1,167,spike protein,2023
WZD86429,Feline coronavirus,GenBank,,PP601327,MW3893/66,Alphacoronavirus 1,191,spike protein,2023
WZD86430,Feline coronavirus,GenBank,,PP601328,MW1206/66,Alphacoronavirus 1,191,spike protein,2023
WZD86431,Feline coronavirus,GenBank,,PP601329,MW1344/66,Alphacoronavirus 1,191,spike protein,2023
WZD86432,Feline coronavirus,GenBank,,PP601330,MW1350/66,Alphacoronavirus 1,191,spike protein,2023
WZD86433,Feline coronavirus,GenBank,,PP601331,MW2397/66,Alphacoronavirus 1,191,spike protein,2023
WZD86434,Feline coronavirus,GenBank,,PP601332,MW2746/66,Alphacoronavirus 1,191,spike protein,2023
WZD86435,Feline coronavirus,GenBank,,PP601333,MW2801/66,Alphacoronavirus 1,191,spike protein,2023
WZD86436,Feline coronavirus,GenBank,,PP601334,MW3798/66,Alphacoronavirus 1,191,spike protein,2023
WZD86437,Feline coronavirus,GenBank,,PP601335,MW4860/66,Alphacoronavirus 1,191,spike protein,2023
WYM66987,Feline coronavirus,GenBank,,PP526171,,Alphacoronavirus 1,6672,ORF1ab polyprotein,
WYM66988,Feline coronavirus,GenBank,,PP526171,,Alphacoronavirus 1,1454,spike protein,
WYM66989,Feline coronavirus,GenBank,,PP526171,,Alphacoronavirus 1,78,ORF3a protein,
WYM66990,Feline coronavirus,GenBank,,PP526171,,Alphacoronavirus 1,55,ORF3b protein,
WYM66991,Feline coronavirus,GenBank,,PP526171,,Alphacoronavirus 1,209,ORF3c protein,
WYM66992,Feline coronavirus,GenBank,,PP526171,,Alphacoronavirus 1,82,envelope protein,
WYM66993,Feline coronavirus,GenBank,,PP526171,,Alphacoronavirus 1,263,membrane protein,
WYM66994,Feline coronavirus,GenBank,,PP526171,,Alphacoronavirus 1,376,nucleocapsid protein,
WYM66995,Feline coronavirus,GenBank,,PP526171,,Alphacoronavirus 1,101,ORF7a protein,
WYM66996,Feline coronavirus,GenBank,,PP526171,,Alphacoronavirus 1,176,ORF7b protein,
WYM67007,Feline infectious peritonitis virus,GenBank,,PP526173,,Alphacoronavirus 1,6709,ORF1ab polyprotein,
WYM67008,Feline infectious peritonitis virus,GenBank,,PP526173,,Alphacoronavirus 1,1452,spike protein,
WYM67009,Feline infectious peritonitis virus,GenBank,,PP526173,,Alphacoronavirus 1,71,ORF3a protein,
WYM67010,Feline infectious peritonitis virus,GenBank,,PP526173,,Alphacoronavirus 1,71,ORF3b protein,
WYM67011,Feline infectious peritonitis virus,GenBank,,PP526173,,Alphacoronavirus 1,181,ORF3c protein,
WYM67012,Feline infectious peritonitis virus,GenBank,,PP526173,,Alphacoronavirus 1,82,envelope protein,
WYM67013,Feline infectious peritonitis virus,GenBank,,PP526173,,Alphacoronavirus 1,262,membrane protein,
WYM67014,Feline infectious peritonitis virus,GenBank,,PP526173,,Alphacoronavirus 1,377,nucleocapsid protein,
WYM67015,Feline infectious peritonitis virus,GenBank,,PP526173,,Alphacoronavirus 1,101,ORF7a protein,
WYM67016,Feline infectious peritonitis virus,GenBank,,PP526173,,Alphacoronavirus 1,206,ORF7b protein,
WOR08425,Feline coronavirus,GenBank,,OR475582,HL2019,Alphacoronavirus 1,377,nucleocapsid protein,2019-02-20
WWE42846,Feline coronavirus,GenBank,,PP351439,ACV1/IZSSI_2020PA131150,Alphacoronavirus 1,136,membrane protein,2020-12-31
WWE42847,Feline coronavirus,GenBank,,PP351440,ACV1/IZSSI_2021PA40705,Alphacoronavirus 1,136,membrane protein,2021-04-06
WWE42848,Feline coronavirus,GenBank,,PP351441,ACV1/IZSSI_2021PA60148,Alphacoronavirus 1,136,membrane protein,2021-06-16
WWE42849,Feline coronavirus,GenBank,,PP351442,ACV1/IZSSI_2021PA62205,Alphacoronavirus 1,136,membrane protein,2021-07-06
WWE42850,Feline coronavirus,GenBank,,PP351443,ACV1/IZSSI_2021PA65031,Alphacoronavirus 1,136,membrane protein,2021-08-02
WWE42851,Feline coronavirus,GenBank,,PP351444,ACV1/IZSSI_2021PA69176,Alphacoronavirus 1,136,membrane protein,2021-09-13
WWE42852,Feline coronavirus,GenBank,,PP351445,ACV1/IZSSI_2021PA70685,Alphacoronavirus 1,136,membrane protein,2021-09-23
WWE42853,Feline coronavirus,GenBank,,PP351446,ACV1/IZSSI_2021PA71480,Alphacoronavirus 1,136,membrane protein,2021-09-30
WWE42854,Feline coronavirus,GenBank,,PP351447,ACV1/IZSSI_2021PA74453,Alphacoronavirus 1,136,membrane protein,2021-10-25
WWE42855,Feline coronavirus,GenBank,,PP351448,ACV1/IZSSI_2021PA75094,Alphacoronavirus 1,136,membrane protein,2021-10-28
WWE42856,Feline coronavirus,GenBank,,PP351449,ACV1/IZSSI_2021PA75745,Alphacoronavirus 1,136,membrane protein,2021-11-02
WWE42857,Feline coronavirus,GenBank,,PP351450,ACV1/IZSSI_2021PA76857,Alphacoronavirus 1,136,membrane protein,2021-11-10
WWE42858,Feline coronavirus,GenBank,,PP351451,ACV1/IZSSI_2021PA77255,Alphacoronavirus 1,136,membrane protein,2021-11-12
WWE42859,Feline coronavirus,GenBank,,PP351452,ACV1/IZSSI_2021PA78977,Alphacoronavirus 1,136,membrane protein,2021-11-25
WWE42860,Feline coronavirus,GenBank,,PP351453,ACV1/IZSSI_2021PA78978,Alphacoronavirus 1,136,membrane protein,2021-11-25
WWE42861,Feline coronavirus,GenBank,,PP351454,ACV1/IZSSI_2022PA10026,Alphacoronavirus 1,136,membrane protein,2022-04-05
WWE42862,Feline coronavirus,GenBank,,PP351455,ACV1/IZSSI_2022PA11696,Alphacoronavirus 1,136,membrane protein,2022-04-21
WWE42863,Feline coronavirus,GenBank,,PP351456,ACV1/IZSSI_2022PA26178,Alphacoronavirus 1,136,membrane protein,2022-09-22
WWE42864,Feline coronavirus,GenBank,,PP351457,ACV1/IZSSI_2022RG19711,Alphacoronavirus 1,136,membrane protein,2022-11-14
WVH45112,Feline coronavirus,GenBank,,PP097358,FIPV/UGM/BMO,Alphacoronavirus 1,120,spike protein,2021
WVH45113,Feline coronavirus,GenBank,,PP097359,FIPV/UGM/BUDF,Alphacoronavirus 1,120,spike protein,
WVH45114,Feline coronavirus,GenBank,,PP097360,FIPV/UGM/BUDP,Alphacoronavirus 1,120,spike protein,2021
WVH45115,Feline coronavirus,GenBank,,PP097361,FIPV/UGM/CP,Alphacoronavirus 1,120,spike protein,2021
WBG67592,Feline coronavirus,GenBank,,OQ134965,100675_2021,Alphacoronavirus 1,140,RNA-dependent RNA polymerase,2021
WPS71328,Feline coronavirus,GenBank,,OR908445,FIPV/UGM/MKO,Alphacoronavirus 1,120,spike protein,2021
WPD49412,Feline coronavirus,GenBank,,OR711916,DQ2023,Alphacoronavirus 1,4042,polyprotein 1a,2023
WPD49413,Feline coronavirus,GenBank,,OR711916,DQ2023,Alphacoronavirus 1,1454,S,2023
WPD49414,Feline coronavirus,GenBank,,OR711916,DQ2023,Alphacoronavirus 1,82,E,2023
WPD49415,Feline coronavirus,GenBank,,OR711916,DQ2023,Alphacoronavirus 1,262,M,2023
WPD49416,Feline coronavirus,GenBank,,OR711916,DQ2023,Alphacoronavirus 1,377,N,2023
UXO30697,Feline coronavirus,GenBank,,OP542206,2020-FM3,Alphacoronavirus 1,6686,polyprotein 1ab,2020-04-29
UXO30698,Feline coronavirus,GenBank,,OP542206,2020-FM3,Alphacoronavirus 1,4019,polyprotein 1a,2020-04-29
UXO30699,Feline coronavirus,GenBank,,OP542206,2020-FM3,Alphacoronavirus 1,1467,spike protein,2020-04-29
UXO30700,Feline coronavirus,GenBank,,OP542206,2020-FM3,Alphacoronavirus 1,70,nonstructural protein 3a,2020-04-29
UXO30701,Feline coronavirus,GenBank,,OP542206,2020-FM3,Alphacoronavirus 1,73,nonstructural protein 3b,2020-04-29
UXO30702,Feline coronavirus,GenBank,,OP542206,2020-FM3,Alphacoronavirus 1,211,truncated nonstructural protein 3c,2020-04-29
UXO30703,Feline coronavirus,GenBank,,OP542206,2020-FM3,Alphacoronavirus 1,82,envelope protein,2020-04-29
UXO30704,Feline coronavirus,GenBank,,OP542206,2020-FM3,Alphacoronavirus 1,263,membrane protein,2020-04-29
UXO30705,Feline coronavirus,GenBank,,OP542206,2020-FM3,Alphacoronavirus 1,377,nucleocapsid protein,2020-04-29
UXO30706,Feline coronavirus,GenBank,,OP542206,2020-FM3,Alphacoronavirus 1,101,nonstructural protein 7a,2020-04-29
UXO30707,Feline coronavirus,GenBank,,OP542206,2020-FM3,Alphacoronavirus 1,206,nonstructural protein 7b,2020-04-29
WNA17543,Feline infectious peritonitis virus,GenBank,,OR295209,,Alphacoronavirus 1,31,putative 3a protein,2021-01-12
WNA17544,Feline infectious peritonitis virus,GenBank,,OR295209,,Alphacoronavirus 1,6689,polyprotein 1ab,2021-01-12
WNA17545,Feline infectious peritonitis virus,GenBank,,OR295209,,Alphacoronavirus 1,1459,spike protein,2021-01-12
WNA17546,Feline infectious peritonitis virus,GenBank,,OR295209,,Alphacoronavirus 1,165,putative 3c protein,2021-01-12
WNA17547,Feline infectious peritonitis virus,GenBank,,OR295209,,Alphacoronavirus 1,82,E protein,2021-01-12
WNA17548,Feline infectious peritonitis virus,GenBank,,OR295209,,Alphacoronavirus 1,262,membrane protein,2021-01-12
WNA17549,Feline infectious peritonitis virus,GenBank,,OR295209,,Alphacoronavirus 1,377,nucleocapsid protein,2021-01-12
WNA17550,Feline infectious peritonitis virus,GenBank,,OR295209,,Alphacoronavirus 1,101,protein 7a,2021-01-12
WNA17551,Feline infectious peritonitis virus,GenBank,,OR295209,,Alphacoronavirus 1,206,protein 7b,2021-01-12
WKR38168,Feline coronavirus,GenBank,,OQ196018,FCoV/GD/GZ/2018/12-SCAU7,Alphacoronavirus 1,377,nucleocapsid protein,2018-12
WKR38169,Feline coronavirus,GenBank,,OQ196019,FCoV/GD/GZ/2018/07-BS1,Alphacoronavirus 1,377,nucleocapsid protein,2018-07
WKR38170,Feline coronavirus,GenBank,,OQ196020,FCoV/GD/GZ/2018/09-SCAU6,Alphacoronavirus 1,377,nucleocapsid protein,2018-09
WKR38171,Feline coronavirus,GenBank,,OQ196021,FCoV/GD/GZ/2018/07-SCAU1,Alphacoronavirus 1,377,nucleocapsid protein,2018-07
WKR38172,Feline coronavirus,GenBank,,OQ196022,FCoV/GD/GZ/2018/07-SCAU3,Alphacoronavirus 1,377,nucleocapsid protein,2018-07
WKR38173,Feline coronavirus,GenBank,,OQ196023,FCoV/GD/GZ/2020/06-faner,Alphacoronavirus 1,377,nucleocapsid protein,2020-06
WKR38174,Feline coronavirus,GenBank,,OQ196024,FCoV/GD/GZ/2020/03-030407,Alphacoronavirus 1,375,nucleocapsid protein,2020-03
WKR38175,Feline coronavirus,GenBank,,OQ196025,FCoV/GD/GZ/2019/08-FHJ2,Alphacoronavirus 1,377,nucleocapsid protein,2019-08
WKR38176,Feline coronavirus,GenBank,,OQ196026,FCoV/GD/GZ/2020/04-lili,Alphacoronavirus 1,377,nucleocapsid protein,2020-04
WKR38177,Feline coronavirus,GenBank,,OQ196027,FCoV/GD/GZ/2020/04-040704,Alphacoronavirus 1,377,nucleocapsid protein,2020-04
WKR38178,Feline coronavirus,GenBank,,OQ196028,FCoV/GD/GZ/2018/09-qiuqiu,Alphacoronavirus 1,377,nucleocapsid protein,2018-09
WKR38179,Feline coronavirus,GenBank,,OQ196029,FCoV/GD/GZ/2020/05-ZHUZHU,Alphacoronavirus 1,377,nucleocapsid protein,2020-05
WKR38180,Feline coronavirus,GenBank,,OQ196030,FCoV/GD/GZ/2020/06-daidai,Alphacoronavirus 1,377,nucleocapsid protein,2020-06
WKR38181,Feline coronavirus,GenBank,,OQ196031,FCoV/GD/GZ/2020/03-032302,Alphacoronavirus 1,377,nucleocapsid protein,2020-03
WKR38182,Feline coronavirus,GenBank,,OQ196032,FCoV/GD/GZ/2020/06-fafa,Alphacoronavirus 1,377,nucleocapsid protein,2020-06
WKR38183,Feline coronavirus,GenBank,,OQ196033,FCoV/GD/GZ/2020/05-YOUZI,Alphacoronavirus 1,377,nucleocapsid protein,2020-05
WKR38184,Feline coronavirus,GenBank,,OQ196034,FCoV/GD/GZ/2020/03-030902,Alphacoronavirus 1,377,nucleocapsid protein,2020-03
WKR38185,Feline coronavirus,GenBank,,OQ196035,FCoV/GD/GZ/2020/05-lisa,Alphacoronavirus 1,377,nucleocapsid protein,2020-05
WKR38186,Feline coronavirus,GenBank,,OQ196036,FCoV/GD/GZ/2020/04-040701,Alphacoronavirus 1,377,nucleocapsid protein,2020-04
WKR38187,Feline coronavirus,GenBank,,OQ196037,FCoV/GD/GZ/2020/03-032505,Alphacoronavirus 1,377,nucleocapsid protein,2020-03
WKR38188,Feline coronavirus,GenBank,,OQ196038,FCoV/GD/GZ/2018/07/SCAU2,Alphacoronavirus 1,120,spike protein,2018-07
WKR38189,Feline coronavirus,GenBank,,OQ196039,FCoV/GD/GZ/2019/08/AX3,Alphacoronavirus 1,120,spike protein,2019-08
WKR38190,Feline coronavirus,GenBank,,OQ196040,FCoV/GD/GZ/2018/09/BS9,Alphacoronavirus 1,120,spike protein,2018-09
WKR38191,Feline coronavirus,GenBank,,OQ196041,FCoV/GD/GZ/2018/11/BS10,Alphacoronavirus 1,120,spike protein,2018-11
WKR38192,Feline coronavirus,GenBank,,OQ196042,FCoV/GD/GZ/2018/07/OJJ2,Alphacoronavirus 1,120,spike protein,2018-07
WKR38193,Feline coronavirus,GenBank,,OQ196043,FCoV/GD/GZ/2018/10/HWX,Alphacoronavirus 1,120,spike protein,2020-05
WKR38194,Feline coronavirus,GenBank,,OQ196044,FCoV/GD/GZ/2018/07/BS2,Alphacoronavirus 1,120,spike protein,2020-05
WKR38195,Feline coronavirus,GenBank,,OQ196045,FCoV/GD/GZ/2018/07/XX2,Alphacoronavirus 1,120,spike protein,2020-05
WKR38196,Feline coronavirus,GenBank,,OQ196046,FCoV/GD/GZ/2018/07/HZ,Alphacoronavirus 1,120,spike protein,2020-05
WKR38197,Feline coronavirus,GenBank,,OQ196047,FCoV/GD/GZ/2018/07/BS3,Alphacoronavirus 1,120,spike protein,2020-05
WKR38198,Feline coronavirus,GenBank,,OQ196048,FCoV/GD/GZ/2018/07/BS4,Alphacoronavirus 1,120,spike protein,2020-05
WKR38199,Feline coronavirus,GenBank,,OQ196049,FCoV/GD/GZ/2018/07/BS6,Alphacoronavirus 1,120,spike protein,2020-05
WKR38200,Feline coronavirus,GenBank,,OQ196050,FCoV/GD/GZ/2018/07/BS7,Alphacoronavirus 1,120,spike protein,2020-05
WKR38201,Feline coronavirus,GenBank,,OQ196051,FCoV/ZJ/HZ/2020/03/ZJ7,Alphacoronavirus 1,120,spike protein,2020-05
WKR38202,Feline coronavirus,GenBank,,OQ196052,FCoV/GD/GZ/2018/07/OJJ1,Alphacoronavirus 1,120,spike protein,2020-05
WKR38203,Feline coronavirus,GenBank,,OQ196053,FCoV/GD/GZ/2019/07/RPJX,Alphacoronavirus 1,120,spike protein,2020-05
WKR38204,Feline coronavirus,GenBank,,OQ196054,FCoV/GD/GZ/2018/09/SCAU6,Alphacoronavirus 1,120,spike protein,2020-05
WKR38205,Feline coronavirus,GenBank,,OQ196055,FCoV/GD/GZ/2019/08/AX1,Alphacoronavirus 1,120,spike protein,2020-05
WKR38206,Feline coronavirus,GenBank,,OQ196056,FCoV/GD/GZ/2019/08/AX7,Alphacoronavirus 1,120,spike protein,2020-05
WKR38207,Feline coronavirus,GenBank,,OQ196057,FCoV/GD/GZ/2019/08/AX4,Alphacoronavirus 1,120,spike protein,2020-05
WKR38208,Feline coronavirus,GenBank,,OQ196058,FCoV/GD/GZ/2019/08/AX2,Alphacoronavirus 1,120,spike protein,2020-05
WKR38209,Feline coronavirus,GenBank,,OQ196059,FCoV/GD/GZ/2018/11/BS12,Alphacoronavirus 1,120,spike protein,2020-05
WKR38210,Feline coronavirus,GenBank,,OQ196060,FCoV/GD/GZ/2018/09/JP,Alphacoronavirus 1,120,spike protein,2020-05
WKR38211,Feline coronavirus,GenBank,,OQ196061,FCoV/GD/GZ/2018/09/BS8,Alphacoronavirus 1,120,spike protein,2020-05
WKR38212,Feline coronavirus,GenBank,,OQ196062,FCoV/GD/GZ/2018/09/HL,Alphacoronavirus 1,120,spike protein,2020-05
WKR38213,Feline coronavirus,GenBank,,OQ196063,FCoV/GD/GZ/2019/05/LM,Alphacoronavirus 1,120,spike protein,2020-05
WKR38214,Feline coronavirus,GenBank,,OQ196064,FCoV/ZJ/HZ/2019/07/ZJ2,Alphacoronavirus 1,120,spike protein,2020-05
WKR38215,Feline coronavirus,GenBank,,OQ196065,FCoV/GD/GZ/2018/07/XY1,Alphacoronavirus 1,120,spike protein,2020-05
WKR38216,Feline coronavirus,GenBank,,OQ196066,FCoV/ZJ/HZ/2020/03/ZJ6,Alphacoronavirus 1,120,spike protein,2020-05
WKR38217,Feline coronavirus,GenBank,,OQ196067,FCoV/GD/GZ/2020/03/032404,Alphacoronavirus 1,120,spike protein,2020-05
WKR38218,Feline coronavirus,GenBank,,OQ196068,FCoV/GD/GZ/2020/03/032303,Alphacoronavirus 1,120,spike protein,2020-05
WKR38219,Feline coronavirus,GenBank,,OQ196069,FCoV/GD/GZ/2020/04/lili,Alphacoronavirus 1,120,spike protein,2020-05
WKR38220,Feline coronavirus,GenBank,,OQ196070,FCoV/GD/GZ/2018/07/SCAU3,Alphacoronavirus 1,120,spike protein,2020-05
WKR38221,Feline coronavirus,GenBank,,OQ196071,FCoV/GD/GZ/2019/06/HQ1,Alphacoronavirus 1,120,spike protein,2020-05
WKR38222,Feline coronavirus,GenBank,,OQ196072,FCoV/GD/GZ/2018/07/SCAU1,Alphacoronavirus 1,120,spike protein,2020-05
WKR38223,Feline coronavirus,GenBank,,OQ196073,FCoV/GD/GZ/2019/07/HQ2,Alphacoronavirus 1,120,spike protein,2020-05
WKR38224,Feline coronavirus,GenBank,,OQ196074,FCoV/GD/GZ/2020/03/032302,Alphacoronavirus 1,120,spike protein,2020-05
WKR38225,Feline coronavirus,GenBank,,OQ196075,FCoV/GD/GZ/2020/03/033107,Alphacoronavirus 1,120,spike protein,2020-05
WKR38226,Feline coronavirus,GenBank,,OQ196076,FCoV/GD/GZ/2020/03/032505,Alphacoronavirus 1,120,spike protein,2020-05
WKR38227,Feline coronavirus,GenBank,,OQ196077,FCoV/GD/GZ/2019/07/AQ1,Alphacoronavirus 1,118,spike protein,2020-05
WKR38228,Feline coronavirus,GenBank,,OQ196078,FCoV/GD/GZ/2019/08/AX6,Alphacoronavirus 1,120,spike protein,2020-05
WKR38229,Feline coronavirus,GenBank,,OQ196079,FCoV/GD/GZ/2018/11/BS13,Alphacoronavirus 1,120,spike protein,2020-05
WKR38230,Feline coronavirus,GenBank,,OQ196080,FCoV/GD/GZ/2019/09/SCAU10,Alphacoronavirus 1,120,spike protein,2020-05
WKR38231,Feline coronavirus,GenBank,,OQ196081,FCoV/GD/GZ/2018/10/HJ1,Alphacoronavirus 1,120,spike protein,2020-05
WKR38232,Feline coronavirus,GenBank,,OQ196082,FCoV/GD/GZ/2020/03/030203,Alphacoronavirus 1,120,spike protein,2020-05
WKR38233,Feline coronavirus,GenBank,,OQ196083,FCoV/GD/GZ/2020/03/032407,Alphacoronavirus 1,120,spike protein,2020-05
WKR38234,Feline coronavirus,GenBank,,OQ196084,FCoV/GD/GZ/2020/04/FU,Alphacoronavirus 1,120,spike protein,2020-05
WKR38235,Feline coronavirus,GenBank,,OQ196085,FCoV/ZJ/HZ/2019/07/ZJ10,Alphacoronavirus 1,120,spike protein,2020-05
WKR38236,Feline coronavirus,GenBank,,OQ196086,FCoV/GD/GZ/2020/03/030904,Alphacoronavirus 1,120,spike protein,2020-05
WKR38237,Feline coronavirus,GenBank,,OQ196087,FCoV/ZJ/HZ/2020/03/ZJ8,Alphacoronavirus 1,120,spike protein,2020-05
WKR38238,Feline coronavirus,GenBank,,OQ196088,FCoV/GD/GZ/2020/05/TUAN,Alphacoronavirus 1,120,spike protein,2020-05
WKR38239,Feline coronavirus,GenBank,,OQ196089,FCoV/GD/GZ/2018/06/FIP,Alphacoronavirus 1,120,spike protein,2020-05
WKR38240,Feline coronavirus,GenBank,,OQ196090,FCoV/GD/GZ/2019/08/AX5,Alphacoronavirus 1,120,spike protein,2020-05
WKR38241,Feline coronavirus,GenBank,,OQ196091,FCoV/GD/GZ/2018/07/BS1,Alphacoronavirus 1,120,spike protein,2020-05
WKR38242,Feline coronavirus,GenBank,,OQ196092,FCoV/GD/GZ/2020/05/WUKONG,Alphacoronavirus 1,120,spike protein,2020-05
WKR38243,Feline coronavirus,GenBank,,OQ196093,FCoV/GD/GZ/2018/07/XX1,Alphacoronavirus 1,120,spike protein,2020-05
WKR38244,Feline coronavirus,GenBank,,OQ196094,FCoV/GD/GZ/2018/07/BS5,Alphacoronavirus 1,120,spike protein,2020-05
WKR38245,Feline coronavirus,GenBank,,OQ196095,FCoV/GD/GZ/2018/07/XY2,Alphacoronavirus 1,120,spike protein,2020-05
WKR38246,Feline coronavirus,GenBank,,OQ196096,FCoV/GD/GZ/2018/09/JK1,Alphacoronavirus 1,120,spike protein,2020-05
WKR38247,Feline coronavirus,GenBank,,OQ196097,FCoV/GD/GZ/2018/09/JK2,Alphacoronavirus 1,120,spike protein,2020-05
WKR38248,Feline coronavirus,GenBank,,OQ196098,FCoV/ZJ/HZ/2019/07/ZJ11,Alphacoronavirus 1,120,spike protein,2020-05
WKR38249,Feline coronavirus,GenBank,,OQ196099,FCoV/ZJ/HZ/2020/03/ZJ9,Alphacoronavirus 1,120,spike protein,2020-05
WKR38250,Feline coronavirus,GenBank,,OQ196100,FCoV/ZJ/HZ/2019/07/ZJ12,Alphacoronavirus 1,120,spike protein,2020-05
WKR38251,Feline coronavirus,GenBank,,OQ196101,FCoV/ZJ/HZ/2020/03/ZJ5,Alphacoronavirus 1,120,spike protein,2020-03
WBO26603,Feline coronavirus,GenBank,,OQ184087,FCoV/GD/GZ/2020/03-030203,Alphacoronavirus 1,377,nucleocapsid protein,2020-03
