Accession,Organism_Name,GenBank_RefSeq,Assembly,Nucleotide,Isolate,Species,Length,Protein,Collection_Date
QXV26946,Porcine deltacoronavirus,GenBank,,MT524759,GX03-2019,Coronavirus HKU15,217,membrane protein,2019
QXV26947,Porcine deltacoronavirus,GenBank,,MT524760,GX04-2019,Coronavirus HKU15,217,membrane protein,2019
QXV26948,Porcine deltacoronavirus,GenBank,,MT524761,GX05-2019,Coronavirus HKU15,217,membrane protein,2019
QXV26949,Porcine deltacoronavirus,GenBank,,MT524762,GX01-2017,Coronavirus HKU15,342,nucleocapsid protein,2017
QXV26950,Porcine deltacoronavirus,GenBank,,MT524763,GX02-2017,Coronavirus HKU15,342,nucleocapsid protein,2017
QXV26951,Porcine deltacoronavirus,GenBank,,MT524764,GX03-2017,Coronavirus HKU15,342,nucleocapsid protein,2017
QXV26952,Porcine deltacoronavirus,GenBank,,MT524765,GX04-2017,Coronavirus HKU15,342,nucleocapsid protein,2017
QXV26953,Porcine deltacoronavirus,GenBank,,MT524766,GX05-2017,Coronavirus HKU15,342,nucleocapsid protein,2017
QXE99003,Porcine deltacoronavirus,GenBank,,MT505445,GX01-2017,Coronavirus HKU15,1160,spike glycoprotein,2019
QXE99004,Porcine deltacoronavirus,GenBank,,MT505446,GX02-2017,Coronavirus HKU15,1160,spike glycoprotein,2019
QXE99005,Porcine deltacoronavirus,GenBank,,MT505447,GX03-2017,Coronavirus HKU15,1157,spike glycoprotein,2019
QXE99006,Porcine deltacoronavirus,GenBank,,MT505448,GX04-2017,Coronavirus HKU15,1159,spike glycoprotein,2019
QXE99007,Porcine deltacoronavirus,GenBank,,MT505449,GX05-2017,Coronavirus HKU15,1159,spike glycoprotein,2019
QXE99008,Porcine deltacoronavirus,GenBank,,MT505450,GX01-2018,Coronavirus HKU15,1160,spike glycoprotein,2019
QXE99009,Porcine deltacoronavirus,GenBank,,MT505451,GX02-2018,Coronavirus HKU15,1160,spike glycoprotein,2019
QXE99010,Porcine deltacoronavirus,GenBank,,MT505452,GX03-2018,Coronavirus HKU15,1160,spike glycoprotein,2019
QXE99011,Porcine deltacoronavirus,GenBank,,MT505453,GX04-2018,Coronavirus HKU15,1160,spike glycoprotein,2019
QXE99012,Porcine deltacoronavirus,GenBank,,MT505454,GX05-2018,Coronavirus HKU15,1160,spike glycoprotein,2019
QXE99013,Porcine deltacoronavirus,GenBank,,MT505455,GX06-2018,Coronavirus HKU15,1160,spike glycoprotein,2019
QXE99014,Porcine deltacoronavirus,GenBank,,MT505456,GX01-2019,Coronavirus HKU15,1160,spike glycoprotein,2019
QXE99015,Porcine deltacoronavirus,GenBank,,MT505457,GX02-2019,Coronavirus HKU15,1160,spike glycoprotein,2019
QXE99016,Porcine deltacoronavirus,GenBank,,MT505458,GX03-2019,Coronavirus HKU15,1160,spike glycoprotein,2019
QXE99017,Porcine deltacoronavirus,GenBank,,MT505459,GX04-2019,Coronavirus HKU15,1160,spike glycoprotein,2019
QXE99018,Porcine deltacoronavirus,GenBank,,MT505460,GX05-2019,Coronavirus HKU15,1160,spike glycoprotein,2019
QWX20050,Porcine deltacoronavirus,GenBank,,MZ291567,,Coronavirus HKU15,1160,spike protein,2014
QWX20051,Porcine deltacoronavirus,GenBank,,MZ291567,,Coronavirus HKU15,83,envelope protein,2014
QWX20052,Porcine deltacoronavirus,GenBank,,MZ291567,,Coronavirus HKU15,217,membrane protein,2014
QWX20053,Porcine deltacoronavirus,GenBank,,MZ291567,,Coronavirus HKU15,94,non-structural protein NS6,2014
QWX20054,Porcine deltacoronavirus,GenBank,,MZ291567,,Coronavirus HKU15,342,nucleocapsid protein,2014
QWX20055,Porcine deltacoronavirus,GenBank,,MZ291567,,Coronavirus HKU15,200,non-structural protein NS7,2014
QWX20056,Porcine deltacoronavirus,GenBank,,MZ291567,,Coronavirus HKU15,6267,ORF1ab,2014
QWE80490,Porcine deltacoronavirus,GenBank,,MW685622,PDCoV/Haiti/Human/0081-4/2014,Coronavirus HKU15,3626,ORF1a,2014-12-15
QWE80491,Porcine deltacoronavirus,GenBank,,MW685622,PDCoV/Haiti/Human/0081-4/2014,Coronavirus HKU15,6267,ORF1ab,2014-12-15
QWE80492,Porcine deltacoronavirus,GenBank,,MW685622,PDCoV/Haiti/Human/0081-4/2014,Coronavirus HKU15,1159,spike,2014-12-15
QWE80493,Porcine deltacoronavirus,GenBank,,MW685622,PDCoV/Haiti/Human/0081-4/2014,Coronavirus HKU15,83,envelope,2014-12-15
QWE80494,Porcine deltacoronavirus,GenBank,,MW685622,PDCoV/Haiti/Human/0081-4/2014,Coronavirus HKU15,217,membrane protein,2014-12-15
QWE80495,Porcine deltacoronavirus,GenBank,,MW685622,PDCoV/Haiti/Human/0081-4/2014,Coronavirus HKU15,94,NS6,2014-12-15
QWE80496,Porcine deltacoronavirus,GenBank,,MW685622,PDCoV/Haiti/Human/0081-4/2014,Coronavirus HKU15,342,nucleocapsid,2014-12-15
QWE80497,Porcine deltacoronavirus,GenBank,,MW685622,PDCoV/Haiti/Human/0081-4/2014,Coronavirus HKU15,200,NS7,2014-12-15
QWE80498,Porcine deltacoronavirus,GenBank,,MW685623,PDCoV/Haiti/Human/0256-1/2015,Coronavirus HKU15,6267,ORF1ab,2015-03-16
QWE80499,Porcine deltacoronavirus,GenBank,,MW685623,PDCoV/Haiti/Human/0256-1/2015,Coronavirus HKU15,3626,ORF1a,2015-03-16
QWE80500,Porcine deltacoronavirus,GenBank,,MW685623,PDCoV/Haiti/Human/0256-1/2015,Coronavirus HKU15,1160,spike,2015-03-16
QWE80501,Porcine deltacoronavirus,GenBank,,MW685623,PDCoV/Haiti/Human/0256-1/2015,Coronavirus HKU15,83,envelope,2015-03-16
QWE80502,Porcine deltacoronavirus,GenBank,,MW685623,PDCoV/Haiti/Human/0256-1/2015,Coronavirus HKU15,217,membrane protein,2015-03-16
QWE80503,Porcine deltacoronavirus,GenBank,,MW685623,PDCoV/Haiti/Human/0256-1/2015,Coronavirus HKU15,94,NS6,2015-03-16
QWE80504,Porcine deltacoronavirus,GenBank,,MW685623,PDCoV/Haiti/Human/0256-1/2015,Coronavirus HKU15,342,nucleocapsid,2015-03-16
QWE80505,Porcine deltacoronavirus,GenBank,,MW685623,PDCoV/Haiti/Human/0256-1/2015,Coronavirus HKU15,200,NS7,2015-03-16
QWE80506,Porcine deltacoronavirus,GenBank,,MW685624,PDCoV/Haiti/Human/0329-4/2015,Coronavirus HKU15,6267,ORF1ab,2015-04-13
QWE80507,Porcine deltacoronavirus,GenBank,,MW685624,PDCoV/Haiti/Human/0329-4/2015,Coronavirus HKU15,3626,ORF1a,2015-04-13
QWE80508,Porcine deltacoronavirus,GenBank,,MW685624,PDCoV/Haiti/Human/0329-4/2015,Coronavirus HKU15,1159,spike,2015-04-13
QWE80509,Porcine deltacoronavirus,GenBank,,MW685624,PDCoV/Haiti/Human/0329-4/2015,Coronavirus HKU15,83,envelope,2015-04-13
QWE80510,Porcine deltacoronavirus,GenBank,,MW685624,PDCoV/Haiti/Human/0329-4/2015,Coronavirus HKU15,217,membrane protein,2015-04-13
QWE80511,Porcine deltacoronavirus,GenBank,,MW685624,PDCoV/Haiti/Human/0329-4/2015,Coronavirus HKU15,94,NS6,2015-04-13
QWE80512,Porcine deltacoronavirus,GenBank,,MW685624,PDCoV/Haiti/Human/0329-4/2015,Coronavirus HKU15,342,nucleocapsid,2015-04-13
QWE80513,Porcine deltacoronavirus,GenBank,,MW685624,PDCoV/Haiti/Human/0329-4/2015,Coronavirus HKU15,200,NS7,2015-04-13
QUM93286,Porcine deltacoronavirus,GenBank,,MT260149,HNZK-02-P5,Coronavirus HKU15,3626,polyprotein 1a,2018-05-25
QUM93287,Porcine deltacoronavirus,GenBank,,MT260149,HNZK-02-P5,Coronavirus HKU15,1159,spike protein,2018-05-25
QUM93288,Porcine deltacoronavirus,GenBank,,MT260149,HNZK-02-P5,Coronavirus HKU15,83,envelope protein,2018-05-25
QUM93289,Porcine deltacoronavirus,GenBank,,MT260149,HNZK-02-P5,Coronavirus HKU15,217,membrane protein,2018-05-25
QUM93290,Porcine deltacoronavirus,GenBank,,MT260149,HNZK-02-P5,Coronavirus HKU15,94,nonstructural protein 6,2018-05-25
QUM93291,Porcine deltacoronavirus,GenBank,,MT260149,HNZK-02-P5,Coronavirus HKU15,342,nucleocapsid protein,2018-05-25
QUM93292,Porcine deltacoronavirus,GenBank,,MT260149,HNZK-02-P5,Coronavirus HKU15,200,nonstructural protein 7,2018-05-25
QUM93293,Porcine deltacoronavirus,GenBank,,MT260150,HNZK-02-P15,Coronavirus HKU15,3626,polyprotein 1a,2018-06-05
QUM93294,Porcine deltacoronavirus,GenBank,,MT260150,HNZK-02-P15,Coronavirus HKU15,1159,spike protein,2018-06-05
QUM93295,Porcine deltacoronavirus,GenBank,,MT260150,HNZK-02-P15,Coronavirus HKU15,83,envelope protein,2018-06-05
QUM93296,Porcine deltacoronavirus,GenBank,,MT260150,HNZK-02-P15,Coronavirus HKU15,217,membrane protein,2018-06-05
QUM93297,Porcine deltacoronavirus,GenBank,,MT260150,HNZK-02-P15,Coronavirus HKU15,94,nonstructural protein 6,2018-06-05
QUM93298,Porcine deltacoronavirus,GenBank,,MT260150,HNZK-02-P15,Coronavirus HKU15,342,nucleocapsid protein,2018-06-05
QUM93299,Porcine deltacoronavirus,GenBank,,MT260150,HNZK-02-P15,Coronavirus HKU15,200,nonstructural protein 7,2018-06-05
QSL97108,Porcine deltacoronavirus,GenBank,,MT227371,,Coronavirus HKU15,1160,spike protein,2019-10
QSL97109,Porcine deltacoronavirus,GenBank,,MT227371,,Coronavirus HKU15,83,envelope protein,2019-10
QSL97110,Porcine deltacoronavirus,GenBank,,MT227371,,Coronavirus HKU15,217,membrane protein,2019-10
QSL97111,Porcine deltacoronavirus,GenBank,,MT227371,,Coronavirus HKU15,94,non-structural protein 6,2019-10
QSL97112,Porcine deltacoronavirus,GenBank,,MT227371,,Coronavirus HKU15,342,nucleocapsid protein,2019-10
QSL97113,Porcine deltacoronavirus,GenBank,,MT227371,,Coronavirus HKU15,200,non-structural protein 7,2019-10
QJD55567,Porcine deltacoronavirus,GenBank,,MK625638,CH/JXJGS01/2016,Coronavirus HKU15,6267,ORF1ab,2018-10
QJD55568,Porcine deltacoronavirus,GenBank,,MK625638,CH/JXJGS01/2016,Coronavirus HKU15,1159,spike glyprotein,2018-10
QJD55569,Porcine deltacoronavirus,GenBank,,MK625638,CH/JXJGS01/2016,Coronavirus HKU15,83,envelope protein,2018-10
QJD55570,Porcine deltacoronavirus,GenBank,,MK625638,CH/JXJGS01/2016,Coronavirus HKU15,217,membrane protein,2018-10
QJD55571,Porcine deltacoronavirus,GenBank,,MK625638,CH/JXJGS01/2016,Coronavirus HKU15,94,non-structural protein NS6,2018-10
QJD55572,Porcine deltacoronavirus,GenBank,,MK625638,CH/JXJGS01/2016,Coronavirus HKU15,342,nucleocapsid protein,2018-10
QJD55573,Porcine deltacoronavirus,GenBank,,MK625638,CH/JXJGS01/2016,Coronavirus HKU15,200,non-structural protein NS7,2018-10
QJD55574,Porcine deltacoronavirus,GenBank,,MK625639,CH/JXJGS01/2016,Coronavirus HKU15,6267,ORF1ab,2018-10
QJD55575,Porcine deltacoronavirus,GenBank,,MK625639,CH/JXJGS01/2016,Coronavirus HKU15,1159,spike glyprotein,2018-10
QJD55576,Porcine deltacoronavirus,GenBank,,MK625639,CH/JXJGS01/2016,Coronavirus HKU15,83,envelope protein,2018-10
QJD55577,Porcine deltacoronavirus,GenBank,,MK625639,CH/JXJGS01/2016,Coronavirus HKU15,217,membrane protein,2018-10
QJD55578,Porcine deltacoronavirus,GenBank,,MK625639,CH/JXJGS01/2016,Coronavirus HKU15,94,non-structural protein NS6,2018-10
QJD55579,Porcine deltacoronavirus,GenBank,,MK625639,CH/JXJGS01/2016,Coronavirus HKU15,342,nucleocapsid protein,2018-10
QJD55580,Porcine deltacoronavirus,GenBank,,MK625639,CH/JXJGS01/2016,Coronavirus HKU15,200,non-structural protein NS7,2018-10
QJD55581,Porcine deltacoronavirus,GenBank,,MK625640,CH/JXJGS01/2016,Coronavirus HKU15,6267,ORF1ab,2018-10
QJD55582,Porcine deltacoronavirus,GenBank,,MK625640,CH/JXJGS01/2016,Coronavirus HKU15,1159,spike glyprotein,2018-10
QJD55583,Porcine deltacoronavirus,GenBank,,MK625640,CH/JXJGS01/2016,Coronavirus HKU15,83,envelope protein,2018-10
QJD55584,Porcine deltacoronavirus,GenBank,,MK625640,CH/JXJGS01/2016,Coronavirus HKU15,217,membrane protein,2018-10
QJD55585,Porcine deltacoronavirus,GenBank,,MK625640,CH/JXJGS01/2016,Coronavirus HKU15,94,non-structural protein NS6,2018-10
QJD55586,Porcine deltacoronavirus,GenBank,,MK625640,CH/JXJGS01/2016,Coronavirus HKU15,342,nucleocapsid protein,2018-10
QJD55587,Porcine deltacoronavirus,GenBank,,MK625640,CH/JXJGS01/2016,Coronavirus HKU15,200,non-structural protein NS7,2018-10
QJD55588,Porcine deltacoronavirus,GenBank,,MK625641,CH/JXJGS01/2016,Coronavirus HKU15,6267,ORF1ab,2018-10
QJD55589,Porcine deltacoronavirus,GenBank,,MK625641,CH/JXJGS01/2016,Coronavirus HKU15,1159,spike glyprotein,2018-10
QJD55590,Porcine deltacoronavirus,GenBank,,MK625641,CH/JXJGS01/2016,Coronavirus HKU15,83,envelope protein,2018-10
QJD55591,Porcine deltacoronavirus,GenBank,,MK625641,CH/JXJGS01/2016,Coronavirus HKU15,217,membrane protein,2018-10
QJD55592,Porcine deltacoronavirus,GenBank,,MK625641,CH/JXJGS01/2016,Coronavirus HKU15,94,non-structural protein NS6,2018-10
QJD55593,Porcine deltacoronavirus,GenBank,,MK625641,CH/JXJGS01/2016,Coronavirus HKU15,342,nucleocapsid protein,2018-10
QJD55594,Porcine deltacoronavirus,GenBank,,MK625641,CH/JXJGS01/2016,Coronavirus HKU15,200,non-structural protein NS7,2018-10
QBF80897,Porcine deltacoronavirus,GenBank,,MH118331,P1_16_VN_0116,Coronavirus HKU15,1160,spike protein,
QBF80898,Porcine deltacoronavirus,GenBank,,MH118331,P1_16_VN_0116,Coronavirus HKU15,217,membrane protein,
QBF80899,Porcine deltacoronavirus,GenBank,,MH118331,P1_16_VN_0116,Coronavirus HKU15,83,envelope protein,
QBF80900,Porcine deltacoronavirus,GenBank,,MH118331,P1_16_VN_0116,Coronavirus HKU15,342,nucleocapside protein,
QBF80901,Porcine deltacoronavirus,GenBank,,MH118332,P19_16_VN_0416,Coronavirus HKU15,6262,ORF1a/1b protein,
QBF80902,Porcine deltacoronavirus,GenBank,,MH118332,P19_16_VN_0416,Coronavirus HKU15,1160,spike protein,
QBF80903,Porcine deltacoronavirus,GenBank,,MH118332,P19_16_VN_0416,Coronavirus HKU15,217,membrane protein,
QBF80904,Porcine deltacoronavirus,GenBank,,MH118332,P19_16_VN_0416,Coronavirus HKU15,83,envelope protein,
QBF80905,Porcine deltacoronavirus,GenBank,,MH118332,P19_16_VN_0416,Coronavirus HKU15,342,nucleocapside protein,
QBF80906,Porcine deltacoronavirus,GenBank,,MH118333,P30_15_VN_1215,Coronavirus HKU15,1160,spike protein,
QBF80907,Porcine deltacoronavirus,GenBank,,MH118333,P30_15_VN_1215,Coronavirus HKU15,217,membrane protein,
QBF80908,Porcine deltacoronavirus,GenBank,,MH118333,P30_15_VN_1215,Coronavirus HKU15,83,envelope protein,
QBF80909,Porcine deltacoronavirus,GenBank,,MH118333,P30_15_VN_1215,Coronavirus HKU15,342,nucleocapside protein,
QPI70910,Porcine deltacoronavirus,GenBank,,MW196362,,Coronavirus HKU15,6267,polyprotein 1ab,2019
QPI70911,Porcine deltacoronavirus,GenBank,,MW196362,,Coronavirus HKU15,3626,polyprotein 1a,2019
QPI70912,Porcine deltacoronavirus,GenBank,,MW196362,,Coronavirus HKU15,1160,spike protein,2019
QPI70913,Porcine deltacoronavirus,GenBank,,MW196362,,Coronavirus HKU15,83,envelope protein,2019
QPI70914,Porcine deltacoronavirus,GenBank,,MW196362,,Coronavirus HKU15,217,membrane protein,2019
QPI70915,Porcine deltacoronavirus,GenBank,,MW196362,,Coronavirus HKU15,94,NS6 protein,2019
QPI70916,Porcine deltacoronavirus,GenBank,,MW196362,,Coronavirus HKU15,342,nucleocapsid protein,2019
QPI70917,Porcine deltacoronavirus,GenBank,,MW196362,,Coronavirus HKU15,200,NS7 protein,2019
QPI70918,Porcine deltacoronavirus,GenBank,,MW196362,,Coronavirus HKU15,100,NS7a protein,2019
QOP74989,Porcine deltacoronavirus,GenBank,,MN942260,PDcov HeN/swine/2015,Coronavirus HKU15,3624,ORF1a protein,2015
QOP74990,Porcine deltacoronavirus,GenBank,,MN942260,PDcov HeN/swine/2015,Coronavirus HKU15,1159,spike protein,2015
QOP74991,Porcine deltacoronavirus,GenBank,,MN942260,PDcov HeN/swine/2015,Coronavirus HKU15,83,envelope protein,2015
QOP74992,Porcine deltacoronavirus,GenBank,,MN942260,PDcov HeN/swine/2015,Coronavirus HKU15,217,membrane protein,2015
QOP74993,Porcine deltacoronavirus,GenBank,,MN942260,PDcov HeN/swine/2015,Coronavirus HKU15,94,NS6 protein,2015
QNT22072,Porcine deltacoronavirus,GenBank,,MN781985,CHzmd2019,Coronavirus HKU15,6267,polyprotein,
QNT22073,Porcine deltacoronavirus,GenBank,,MN781985,CHzmd2019,Coronavirus HKU15,3626,polyprotein,
QNT22074,Porcine deltacoronavirus,GenBank,,MN781985,CHzmd2019,Coronavirus HKU15,1160,Spike protein,
QNT22075,Porcine deltacoronavirus,GenBank,,MN781985,CHzmd2019,Coronavirus HKU15,83,envelope protein,
QNT22076,Porcine deltacoronavirus,GenBank,,MN781985,CHzmd2019,Coronavirus HKU15,217,membrane protein,
QNT22077,Porcine deltacoronavirus,GenBank,,MN781985,CHzmd2019,Coronavirus HKU15,94,non-structural protein 6,
QNT22078,Porcine deltacoronavirus,GenBank,,MN781985,CHzmd2019,Coronavirus HKU15,342,nucleocapsid protein,
QNT22079,Porcine deltacoronavirus,GenBank,,MN781985,CHzmd2019,Coronavirus HKU15,200,non-structural protein 7,
QDO79108,Porcine deltacoronavirus,GenBank,,MK359104,CHN-GX01-2018,Coronavirus HKU15,6262,replicase polyprotein,2018
QDO79109,Porcine deltacoronavirus,GenBank,,MK359104,CHN-GX01-2018,Coronavirus HKU15,1159,spike glycoprotein,2018
QDO79110,Porcine deltacoronavirus,GenBank,,MK359104,CHN-GX01-2018,Coronavirus HKU15,83,envelope protein,2018
QDO79111,Porcine deltacoronavirus,GenBank,,MK359104,CHN-GX01-2018,Coronavirus HKU15,217,membrane protein,2018
QDO79112,Porcine deltacoronavirus,GenBank,,MK359104,CHN-GX01-2018,Coronavirus HKU15,94,NS6 protein,2018
QDO79113,Porcine deltacoronavirus,GenBank,,MK359104,CHN-GX01-2018,Coronavirus HKU15,342,nucleocapsid protein,2018
QDO79114,Porcine deltacoronavirus,GenBank,,MK359104,CHN-GX01-2018,Coronavirus HKU15,200,nucleocapsid protein,2018
QIV13078,Porcine deltacoronavirus,GenBank,,MN173779,CHN-GX11-2018,Coronavirus HKU15,6262,replicase polyprotein,2018
QIV13079,Porcine deltacoronavirus,GenBank,,MN173779,CHN-GX11-2018,Coronavirus HKU15,1159,spike glycoprotein,2018
QIV13080,Porcine deltacoronavirus,GenBank,,MN173779,CHN-GX11-2018,Coronavirus HKU15,83,envelope protein,2018
QIV13081,Porcine deltacoronavirus,GenBank,,MN173779,CHN-GX11-2018,Coronavirus HKU15,217,membrane protein,2018
QIV13082,Porcine deltacoronavirus,GenBank,,MN173779,CHN-GX11-2018,Coronavirus HKU15,94,NS6 protein,2018
QIV13083,Porcine deltacoronavirus,GenBank,,MN173779,CHN-GX11-2018,Coronavirus HKU15,342,nucleocapsid protein,2018
QIV13084,Porcine deltacoronavirus,GenBank,,MN173779,CHN-GX11-2018,Coronavirus HKU15,200,NS7 protein,2018
QIV13085,Porcine deltacoronavirus,GenBank,,MN173780,CHN-GX12-2018,Coronavirus HKU15,6262,replicase polyprotein,2018
QIV13086,Porcine deltacoronavirus,GenBank,,MN173780,CHN-GX12-2018,Coronavirus HKU15,1159,spike glycoprotein,2018
QIV13087,Porcine deltacoronavirus,GenBank,,MN173780,CHN-GX12-2018,Coronavirus HKU15,83,envelope protein,2018
QIV13088,Porcine deltacoronavirus,GenBank,,MN173780,CHN-GX12-2018,Coronavirus HKU15,217,membrane protein,2018
QIV13089,Porcine deltacoronavirus,GenBank,,MN173780,CHN-GX12-2018,Coronavirus HKU15,94,NS6 protein,2018
QIV13090,Porcine deltacoronavirus,GenBank,,MN173780,CHN-GX12-2018,Coronavirus HKU15,342,nucleocapsid protein,2018
QIV13091,Porcine deltacoronavirus,GenBank,,MN173780,CHN-GX12-2018,Coronavirus HKU15,200,NS7 protein,2018
QIV13092,Porcine deltacoronavirus,GenBank,,MN173781,CHN-GX81-2018,Coronavirus HKU15,6262,replicase polyprotein,2018
QIV13093,Porcine deltacoronavirus,GenBank,,MN173781,CHN-GX81-2018,Coronavirus HKU15,83,envelope protein,2018
QIV13094,Porcine deltacoronavirus,GenBank,,MN173781,CHN-GX81-2018,Coronavirus HKU15,217,membrane protein,2018
QIV13095,Porcine deltacoronavirus,GenBank,,MN173781,CHN-GX81-2018,Coronavirus HKU15,94,NS6 protein,2018
QIV13096,Porcine deltacoronavirus,GenBank,,MN173781,CHN-GX81-2018,Coronavirus HKU15,342,nucleocapsid protein,2018
QIV13097,Porcine deltacoronavirus,GenBank,,MN173781,CHN-GX81-2018,Coronavirus HKU15,200,NS7 protein,2018
QIV13098,Porcine deltacoronavirus,GenBank,,MN173781,CHN-GX81-2018,Coronavirus HKU15,1160,spike glycoprotein,2018
QIV13099,Porcine deltacoronavirus,GenBank,,MN173782,CHN-GX09-2018,Coronavirus HKU15,6262,replicase polyprotein,2018
QIV13100,Porcine deltacoronavirus,GenBank,,MN173782,CHN-GX09-2018,Coronavirus HKU15,83,envelope protein,2018
QIV13101,Porcine deltacoronavirus,GenBank,,MN173782,CHN-GX09-2018,Coronavirus HKU15,217,membrane protein,2018
QIV13102,Porcine deltacoronavirus,GenBank,,MN173782,CHN-GX09-2018,Coronavirus HKU15,94,NS6 protein,2018
QIV13103,Porcine deltacoronavirus,GenBank,,MN173782,CHN-GX09-2018,Coronavirus HKU15,342,nucleocapsid protein,2018
QIV13104,Porcine deltacoronavirus,GenBank,,MN173782,CHN-GX09-2018,Coronavirus HKU15,200,NS7 protein,2018
QIV13105,Porcine deltacoronavirus,GenBank,,MN173782,CHN-GX09-2018,Coronavirus HKU15,1159,spike glycoprotein,2018
QKN90353,Porcine deltacoronavirus,GenBank,,MT263013,CHN-HN-17,Coronavirus HKU15,1159,spike protein,2017
QKN90354,Porcine deltacoronavirus,GenBank,,MT263013,CHN-HN-17,Coronavirus HKU15,83,envelope protein,2017
QKN90355,Porcine deltacoronavirus,GenBank,,MT263013,CHN-HN-17,Coronavirus HKU15,217,membrane protein,2017
QKN90356,Porcine deltacoronavirus,GenBank,,MT263013,CHN-HN-17,Coronavirus HKU15,94,NS6 protein,2017
QKN90357,Porcine deltacoronavirus,GenBank,,MT263013,CHN-HN-17,Coronavirus HKU15,342,nucleocapsid protein,2017
QKN90358,Porcine deltacoronavirus,GenBank,,MT263013,CHN-HN-17,Coronavirus HKU15,200,NS7 protein,2017
ANK58263,Porcine deltacoronavirus,GenBank,set:KX361343,KX361343,P1_13_ST1_0213/PDCoV/0213/Thailand,Coronavirus HKU15,6262,replicase polyprotein,2013-02
ANK58264,Porcine deltacoronavirus,GenBank,set:KX361343,KX361343,P1_13_ST1_0213/PDCoV/0213/Thailand,Coronavirus HKU15,1159,spike glycoprotein,2013-02
ANK58265,Porcine deltacoronavirus,GenBank,set:KX361343,KX361343,P1_13_ST1_0213/PDCoV/0213/Thailand,Coronavirus HKU15,83,envelope protein,2013-02
ANK58266,Porcine deltacoronavirus,GenBank,set:KX361343,KX361343,P1_13_ST1_0213/PDCoV/0213/Thailand,Coronavirus HKU15,217,membrane protein,2013-02
ANK58267,Porcine deltacoronavirus,GenBank,set:KX361343,KX361343,P1_13_ST1_0213/PDCoV/0213/Thailand,Coronavirus HKU15,94,Nsp6,2013-02
ANK58268,Porcine deltacoronavirus,GenBank,set:KX361343,KX361343,P1_13_ST1_0213/PDCoV/0213/Thailand,Coronavirus HKU15,342,nucleocapsid protein,2013-02
ANK58269,Porcine deltacoronavirus,GenBank,set:KX361343,KX361343,P1_13_ST1_0213/PDCoV/0213/Thailand,Coronavirus HKU15,200,Nsp7,2013-02
ANK58270,Porcine deltacoronavirus,GenBank,set:KX361344,KX361344,P2_13_ST2_0313/PDCoV/0213/Thailand,Coronavirus HKU15,6262,replicase polyprotein,2013-03
ANK58271,Porcine deltacoronavirus,GenBank,set:KX361344,KX361344,P2_13_ST2_0313/PDCoV/0213/Thailand,Coronavirus HKU15,1159,spike glycoprotein,2013-03
ANK58272,Porcine deltacoronavirus,GenBank,set:KX361344,KX361344,P2_13_ST2_0313/PDCoV/0213/Thailand,Coronavirus HKU15,83,envelope protein,2013-03
ANK58273,Porcine deltacoronavirus,GenBank,set:KX361344,KX361344,P2_13_ST2_0313/PDCoV/0213/Thailand,Coronavirus HKU15,217,membrane protein,2013-03
ANK58274,Porcine deltacoronavirus,GenBank,set:KX361344,KX361344,P2_13_ST2_0313/PDCoV/0213/Thailand,Coronavirus HKU15,94,Nsp6,2013-03
ANK58275,Porcine deltacoronavirus,GenBank,set:KX361344,KX361344,P2_13_ST2_0313/PDCoV/0213/Thailand,Coronavirus HKU15,342,nucleocapsid protein,2013-03
ANK58276,Porcine deltacoronavirus,GenBank,set:KX361344,KX361344,P2_13_ST2_0313/PDCoV/0213/Thailand,Coronavirus HKU15,200,Nsp7,2013-03
ANK58277,Porcine deltacoronavirus,GenBank,set:KX361345,KX361345,P24_15_NT1_1215/PDCoV/2015/Thailand,Coronavirus HKU15,6262,replicase polyprotein,2015-12
