Accession,GenBank_RefSeq,Nucleotide,Assembly,Protein,Organism_Name,Isolate,Length,Collection_Date
BFM37585,GenBank,LC817378,,orflab polyprotein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR839_2023,7181,2023
BFM37586,GenBank,LC817378,,orf1a polyprotein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR839_2023,4470,2023
BFM37587,GenBank,LC817378,,hemagglutinin-esterase protein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR839_2023,385,2023
BFM37588,GenBank,LC817378,,spike protein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR839_2023,1351,2023
BFM37589,GenBank,LC817378,,non-structural protein 4,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR839_2023,109,2023
BFM37590,GenBank,LC817378,,envelope protein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR839_2023,82,2023
BFM37591,GenBank,LC817378,,membrane protein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR839_2023,223,2023
BFM37592,GenBank,LC817378,,nucleocapsid protein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR839_2023,441,2023
BFM37593,GenBank,LC817378,,orf8 protein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR839_2023,205,2023
BFM37594,GenBank,LC817379,,orflab polyprotein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR842_2023,7182,2023
BFM37595,GenBank,LC817379,,orf1a polyprotein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR842_2023,4471,2023
BFM37596,GenBank,LC817379,,hemagglutinin-esterase protein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR842_2023,140,2023
BFM37597,GenBank,LC817379,,spike protein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR842_2023,1351,2023
BFM37598,GenBank,LC817379,,non-structural protein 4,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR842_2023,109,2023
BFM37599,GenBank,LC817379,,envelope protein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR842_2023,82,2023
BFM37600,GenBank,LC817379,,membrane protein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR842_2023,223,2023
BFM37601,GenBank,LC817379,,nucleocapsid protein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR842_2023,441,2023
BFM37602,GenBank,LC817379,,orf8 protein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR842_2023,205,2023
BFM37603,GenBank,LC817380,,orflab polyprotein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR850_2023,7181,2023
BFM37604,GenBank,LC817380,,orf1a polyprotein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR850_2023,4470,2023
BFM37605,GenBank,LC817380,,hemagglutinin-esterase protein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR850_2023,385,2023
BFM37606,GenBank,LC817380,,spike protein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR850_2023,1351,2023
BFM37607,GenBank,LC817380,,non-structural protein 4,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR850_2023,109,2023
BFM37608,GenBank,LC817380,,envelope protein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR850_2023,82,2023
BFM37609,GenBank,LC817380,,membrane protein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR850_2023,223,2023
BFM37610,GenBank,LC817380,,nucleocapsid protein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR850_2023,441,2023
BFM37611,GenBank,LC817380,,orf8 protein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR850_2023,205,2023
BFM37612,GenBank,LC817381,,orflab polyprotein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR853_2023,7181,2023
BFM37613,GenBank,LC817381,,orf1a polyprotein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR853_2023,4470,2023
BFM37614,GenBank,LC817381,,hemagglutinin-esterase protein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR853_2023,385,2023
BFM37615,GenBank,LC817381,,spike protein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR853_2023,1351,2023
BFM37616,GenBank,LC817381,,non-structural protein 4,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR853_2023,109,2023
BFM37617,GenBank,LC817381,,envelope protein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR853_2023,82,2023
BFM37618,GenBank,LC817381,,membrane protein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR853_2023,223,2023
BFM37619,GenBank,LC817381,,nucleocapsid protein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR853_2023,441,2023
BFM37620,GenBank,LC817381,,orf8 protein,Human coronavirus HKU1,HCoVHKU1B_Fukushima_OR853_2023,205,2023
WKE35754,GenBank,OR260091,,ORF1a protein,Human coronavirus HKU1,HCoV-HKU1/NDL/IPP01,4410,2022
WKE35755,GenBank,OR260091,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,HCoV-HKU1/NDL/IPP01,385,2022
WKE35756,GenBank,OR260091,,spike glycoprotein,Human coronavirus HKU1,HCoV-HKU1/NDL/IPP01,1351,2022
WKE35757,GenBank,OR260091,,nonstructural protein,Human coronavirus HKU1,HCoV-HKU1/NDL/IPP01,109,2022
WKE35758,GenBank,OR260091,,membrane glycoprotein,Human coronavirus HKU1,HCoV-HKU1/NDL/IPP01,223,2022
WKE35759,GenBank,OR260091,,envelope protein,Human coronavirus HKU1,HCoV-HKU1/NDL/IPP01,82,2022
WKE35760,GenBank,OR260091,,nucleocapsid phosphoprotein,Human coronavirus HKU1,HCoV-HKU1/NDL/IPP01,441,2022
WKE35761,GenBank,OR260091,,nucleocapsid phosphoprotein 2,Human coronavirus HKU1,HCoV-HKU1/NDL/IPP01,205,2022
WKE35762,GenBank,OR260091,,ORF1ab polyprotein,Human coronavirus HKU1,HCoV-HKU1/NDL/IPP01,7121,2022
WOV89924,GenBank,OR759427,,RNA-dependent RNA polymerase,Human coronavirus HKU1,202007032,121,2020-07-23
WOV89933,GenBank,OR759436,,RNA-dependent RNA polymerase,Human coronavirus HKU1,202008180,121,2020-08-11
WOV89934,GenBank,OR759437,,RNA-dependent RNA polymerase,Human coronavirus HKU1,202008190,125,2020-08-12
WOV89940,GenBank,OR759443,,RNA-dependent RNA polymerase,Human coronavirus HKU1,202008324,113,2020-08-31
WOV89946,GenBank,OR759449,,RNA-dependent RNA polymerase,Human coronavirus HKU1,202101280,124,2021-01-12
WOV89947,GenBank,OR759450,,RNA-dependent RNA polymerase,Human coronavirus HKU1,202101291,128,2021-01-15
WKR38774,GenBank,OR266948,,orf1ab polyprotein,Human coronavirus HKU1,hCoV-HKU1/Russia/SPE-RII-15675S/2022,7181,2022-02-22
WKR38775,GenBank,OR266948,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,hCoV-HKU1/Russia/SPE-RII-15675S/2022,386,2022-02-22
WKR38776,GenBank,OR266948,,spike glycoprotein,Human coronavirus HKU1,hCoV-HKU1/Russia/SPE-RII-15675S/2022,1356,2022-02-22
WKR38777,GenBank,OR266948,,hypothetical protein,Human coronavirus HKU1,hCoV-HKU1/Russia/SPE-RII-15675S/2022,109,2022-02-22
WKR38778,GenBank,OR266948,,small membrane protein,Human coronavirus HKU1,hCoV-HKU1/Russia/SPE-RII-15675S/2022,82,2022-02-22
WKR38779,GenBank,OR266948,,membrane glycoprotein,Human coronavirus HKU1,hCoV-HKU1/Russia/SPE-RII-15675S/2022,223,2022-02-22
WKR38780,GenBank,OR266948,,nucleocapsid phosphoprotein,Human coronavirus HKU1,hCoV-HKU1/Russia/SPE-RII-15675S/2022,441,2022-02-22
WKR38781,GenBank,OR266948,,ORF8 protein,Human coronavirus HKU1,hCoV-HKU1/Russia/SPE-RII-15675S/2022,205,2022-02-22
URG44060,GenBank,ON381261,,RNA-dependent RNA polymerase,Human coronavirus HKU1,KHAH0969,130,2018-03-07
WDE18064,GenBank,ON461755,,orf1ab polyprotein,Human coronavirus HKU1,HKU1B_1,7182,2019-10-21
WDE18065,GenBank,ON461755,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,HKU1B_1,365,2019-10-21
WDE18066,GenBank,ON461755,,spike glycoprotein,Human coronavirus HKU1,HKU1B_1,1356,2019-10-21
WDE18067,GenBank,ON461755,,hypothetical protein,Human coronavirus HKU1,HKU1B_1,5,2019-10-21
WDE18068,GenBank,ON461755,,small membrane protein,Human coronavirus HKU1,HKU1B_1,82,2019-10-21
WDE18069,GenBank,ON461755,,membrane glycoprotein,Human coronavirus HKU1,HKU1B_1,223,2019-10-21
WDE18070,GenBank,ON461755,,nucleocapsid phosphoprotein,Human coronavirus HKU1,HKU1B_1,441,2019-10-21
WDE18071,GenBank,ON461755,,ORF8 protein,Human coronavirus HKU1,HKU1B_1,205,2019-10-21
WDE18073,GenBank,ON461756,,hemagglutinin-esterase,Human coronavirus HKU1,HKU1B_2,385,2019-10-29
WDE18074,GenBank,ON461756,,spike protein,Human coronavirus HKU1,HKU1B_2,1351,2019-10-29
WDE18080,GenBank,ON461757,,orf1ab polyprotein,Human coronavirus HKU1,HKU1B_3,7182,2019-11-04
WDE18081,GenBank,ON461757,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,HKU1B_3,379,2019-11-04
WDE18082,GenBank,ON461757,,spike glycoprotein,Human coronavirus HKU1,HKU1B_3,1356,2019-11-04
WDE18083,GenBank,ON461757,,hypothetical protein,Human coronavirus HKU1,HKU1B_3,109,2019-11-04
WDE18084,GenBank,ON461757,,small membrane protein,Human coronavirus HKU1,HKU1B_3,82,2019-11-04
WDE18085,GenBank,ON461757,,membrane glycoprotein,Human coronavirus HKU1,HKU1B_3,223,2019-11-04
WDE18086,GenBank,ON461757,,nucleocapsid phosphoprotein,Human coronavirus HKU1,HKU1B_3,441,2019-11-04
WDE18087,GenBank,ON461757,,ORF8 protein,Human coronavirus HKU1,HKU1B_3,205,2019-11-04
WDE18089,GenBank,ON461758,,hemagglutinin-esterase,Human coronavirus HKU1,HKU1B_4,385,2019-11-07
WDE18090,GenBank,ON461758,,spike protein,Human coronavirus HKU1,HKU1B_4,1351,2019-11-07
WDE18097,GenBank,ON461759,,hemagglutinin-esterase,Human coronavirus HKU1,HKU1B_5,385,2019-11-09
WDE18098,GenBank,ON461759,,spike protein,Human coronavirus HKU1,HKU1B_5,1351,2019-11-09
WDE18104,GenBank,ON461760,,orf1ab polyprotein,Human coronavirus HKU1,HKU1B_6,7182,2019-11-11
WDE18105,GenBank,ON461760,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,HKU1B_6,375,2019-11-11
WDE18106,GenBank,ON461760,,spike glycoprotein,Human coronavirus HKU1,HKU1B_6,1356,2019-11-11
WDE18107,GenBank,ON461760,,hypothetical protein,Human coronavirus HKU1,HKU1B_6,33,2019-11-11
WDE18108,GenBank,ON461760,,small membrane protein,Human coronavirus HKU1,HKU1B_6,82,2019-11-11
WDE18109,GenBank,ON461760,,membrane glycoprotein,Human coronavirus HKU1,HKU1B_6,223,2019-11-11
WDE18110,GenBank,ON461760,,nucleocapsid phosphoprotein,Human coronavirus HKU1,HKU1B_6,441,2019-11-11
WDE18111,GenBank,ON461760,,ORF8 protein,Human coronavirus HKU1,HKU1B_6,205,2019-11-11
WDE18113,GenBank,ON461761,,hemagglutinin-esterase,Human coronavirus HKU1,HKU1B_7,385,2019-11-25
WDE18114,GenBank,ON461761,,spike protein,Human coronavirus HKU1,HKU1B_7,1351,2019-11-25
WDE18115,GenBank,ON461761,,non-structural protein,Human coronavirus HKU1,HKU1B_7,109,2019-11-25
WDE18116,GenBank,ON461761,,envelope protein,Human coronavirus HKU1,HKU1B_7,82,2019-11-25
WDE18117,GenBank,ON461761,,membrane glycoprotein,Human coronavirus HKU1,HKU1B_7,223,2019-11-25
WDE18118,GenBank,ON461761,,nucleocapsid protein,Human coronavirus HKU1,HKU1B_7,441,2019-11-25
WDE18119,GenBank,ON461761,,internal protein,Human coronavirus HKU1,HKU1B_7,205,2019-11-25
WDE18125,GenBank,ON461762,,membrane glycoprotein,Human coronavirus HKU1,HKU1B_8,223,2019-12-02
WDE18126,GenBank,ON461762,,nucleocapsid protein,Human coronavirus HKU1,HKU1B_8,441,2019-12-02
WDE18127,GenBank,ON461762,,internal protein,Human coronavirus HKU1,HKU1B_8,205,2019-12-02
WDE18129,GenBank,ON461763,,hemagglutinin-esterase,Human coronavirus HKU1,HKU1B_9,385,2019-12-04
WDE18137,GenBank,ON461764,,hemagglutinin-esterase,Human coronavirus HKU1,HKU1B_10,385,2019-12-11
WDE18138,GenBank,ON461764,,spike protein,Human coronavirus HKU1,HKU1B_10,1351,2019-12-11
WDE18149,GenBank,ON461765,,membrane glycoprotein,Human coronavirus HKU1,HKU1B_11,223,2019-12-20
WDE18150,GenBank,ON461765,,nucleocapsid protein,Human coronavirus HKU1,HKU1B_11,441,2019-12-20
WDE18151,GenBank,ON461765,,internal protein,Human coronavirus HKU1,HKU1B_11,205,2019-12-20
WDE18153,GenBank,ON461766,,hemagglutinin-esterase,Human coronavirus HKU1,HKU1B_12,385,2019-12-20
WDE18154,GenBank,ON461766,,spike protein,Human coronavirus HKU1,HKU1B_12,1351,2019-12-20
WDE18160,GenBank,ON461767,,orf1ab polyprotein,Human coronavirus HKU1,HKU1B_13_1,7175,2019-12-23
WDE18161,GenBank,ON461767,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,HKU1B_13_1,288,2019-12-23
WDE18162,GenBank,ON461767,,spike glycoprotein,Human coronavirus HKU1,HKU1B_13_1,1351,2019-12-23
WDE18163,GenBank,ON461767,,hypothetical protein,Human coronavirus HKU1,HKU1B_13_1,21,2019-12-23
WDE18164,GenBank,ON461767,,small membrane protein,Human coronavirus HKU1,HKU1B_13_1,82,2019-12-23
WDE18165,GenBank,ON461767,,membrane glycoprotein,Human coronavirus HKU1,HKU1B_13_1,223,2019-12-23
WDE18166,GenBank,ON461767,,nucleocapsid phosphoprotein,Human coronavirus HKU1,HKU1B_13_1,441,2019-12-23
WDE18167,GenBank,ON461767,,ORF8 protein,Human coronavirus HKU1,HKU1B_13_1,205,2019-12-23
WDE18169,GenBank,ON461768,,hemagglutinin-esterase,Human coronavirus HKU1,HKU1B_13_2,385,2020-02-10
WDE18170,GenBank,ON461768,,spike protein,Human coronavirus HKU1,HKU1B_13_2,1351,2020-02-10
WDE18176,GenBank,ON461769,,orf1ab polyprotein,Human coronavirus HKU1,HKU1B_14,7182,2019-12-27
WDE18177,GenBank,ON461769,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,HKU1B_14,370,2019-12-27
WDE18178,GenBank,ON461769,,spike glycoprotein,Human coronavirus HKU1,HKU1B_14,1356,2019-12-27
WDE18179,GenBank,ON461769,,hypothetical protein,Human coronavirus HKU1,HKU1B_14,31,2019-12-27
WDE18180,GenBank,ON461769,,small membrane protein,Human coronavirus HKU1,HKU1B_14,82,2019-12-27
WDE18181,GenBank,ON461769,,membrane glycoprotein,Human coronavirus HKU1,HKU1B_14,223,2019-12-27
WDE18182,GenBank,ON461769,,nucleocapsid phosphoprotein,Human coronavirus HKU1,HKU1B_14,441,2019-12-27
WDE18183,GenBank,ON461769,,ORF8 protein,Human coronavirus HKU1,HKU1B_14,205,2019-12-27
WDE18184,GenBank,ON461770,,orf1ab polyprotein,Human coronavirus HKU1,HKU1B_15,7182,2019-12-27
WDE18185,GenBank,ON461770,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,HKU1B_15,370,2019-12-27
WDE18186,GenBank,ON461770,,spike glycoprotein,Human coronavirus HKU1,HKU1B_15,1356,2019-12-27
WDE18187,GenBank,ON461770,,small membrane protein,Human coronavirus HKU1,HKU1B_15,46,2019-12-27
WDE18188,GenBank,ON461770,,membrane glycoprotein,Human coronavirus HKU1,HKU1B_15,223,2019-12-27
WDE18189,GenBank,ON461770,,nucleocapsid phosphoprotein,Human coronavirus HKU1,HKU1B_15,441,2019-12-27
WDE18190,GenBank,ON461770,,ORF8 protein,Human coronavirus HKU1,HKU1B_15,205,2019-12-27
WDE18196,GenBank,ON461771,,membrane glycoprotein,Human coronavirus HKU1,HKU1B_16_1,223,2019-12-28
WDE18197,GenBank,ON461771,,nucleocapsid protein,Human coronavirus HKU1,HKU1B_16_1,441,2019-12-28
WDE18198,GenBank,ON461771,,internal protein,Human coronavirus HKU1,HKU1B_16_1,205,2019-12-28
WDE18201,GenBank,ON461772,,hemagglutinin-esterase,Human coronavirus HKU1,HKU1B_16_2,385,2019-12-30
WDE18202,GenBank,ON461772,,spike protein,Human coronavirus HKU1,HKU1B_16_2,1351,2019-12-30
WDE18207,GenBank,ON461772,,internal protein,Human coronavirus HKU1,HKU1B_16_2,205,2019-12-30
WDE18208,GenBank,ON461773,,orf1ab polyprotein,Human coronavirus HKU1,HKU1B_16_3,7182,2019-12-31
WDE18209,GenBank,ON461773,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,HKU1B_16_3,374,2019-12-31
WDE18210,GenBank,ON461773,,spike glycoprotein,Human coronavirus HKU1,HKU1B_16_3,1356,2019-12-31
WDE18211,GenBank,ON461773,,hypothetical protein,Human coronavirus HKU1,HKU1B_16_3,33,2019-12-31
WDE18212,GenBank,ON461773,,small membrane protein,Human coronavirus HKU1,HKU1B_16_3,82,2019-12-31
WDE18213,GenBank,ON461773,,membrane glycoprotein,Human coronavirus HKU1,HKU1B_16_3,223,2019-12-31
WDE18214,GenBank,ON461773,,nucleocapsid phosphoprotein,Human coronavirus HKU1,HKU1B_16_3,441,2019-12-31
WDE18215,GenBank,ON461773,,ORF8 protein,Human coronavirus HKU1,HKU1B_16_3,205,2019-12-31
WDE18216,GenBank,ON461774,,orf1ab polyprotein,Human coronavirus HKU1,HKU1B_16_4,7182,2020-01-03
WDE18217,GenBank,ON461774,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,HKU1B_16_4,384,2020-01-03
WDE18218,GenBank,ON461774,,spike glycoprotein,Human coronavirus HKU1,HKU1B_16_4,1356,2020-01-03
WDE18219,GenBank,ON461774,,hypothetical protein,Human coronavirus HKU1,HKU1B_16_4,109,2020-01-03
WDE18220,GenBank,ON461774,,small membrane protein,Human coronavirus HKU1,HKU1B_16_4,82,2020-01-03
WDE18221,GenBank,ON461774,,membrane glycoprotein,Human coronavirus HKU1,HKU1B_16_4,223,2020-01-03
WDE18222,GenBank,ON461774,,nucleocapsid phosphoprotein,Human coronavirus HKU1,HKU1B_16_4,441,2020-01-03
WDE18223,GenBank,ON461774,,ORF8 protein,Human coronavirus HKU1,HKU1B_16_4,205,2020-01-03
WDE18224,GenBank,ON461775,,orf1ab polyprotein,Human coronavirus HKU1,HKU1B_17,7182,2019-12-30
WDE18225,GenBank,ON461775,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,HKU1B_17,384,2019-12-30
WDE18226,GenBank,ON461775,,spike glycoprotein,Human coronavirus HKU1,HKU1B_17,1356,2019-12-30
WDE18227,GenBank,ON461775,,hypothetical protein,Human coronavirus HKU1,HKU1B_17,109,2019-12-30
WDE18228,GenBank,ON461775,,small membrane protein,Human coronavirus HKU1,HKU1B_17,82,2019-12-30
WDE18229,GenBank,ON461775,,membrane glycoprotein,Human coronavirus HKU1,HKU1B_17,223,2019-12-30
WDE18230,GenBank,ON461775,,nucleocapsid phosphoprotein,Human coronavirus HKU1,HKU1B_17,441,2019-12-30
WDE18231,GenBank,ON461775,,ORF8 protein,Human coronavirus HKU1,HKU1B_17,205,2019-12-30
WDE18237,GenBank,ON461776,,membrane glycoprotein,Human coronavirus HKU1,HKU1B_18,223,2019-12-31
WDE18238,GenBank,ON461776,,nucleocapsid protein,Human coronavirus HKU1,HKU1B_18,441,2019-12-31
WDE18239,GenBank,ON461776,,internal protein,Human coronavirus HKU1,HKU1B_18,205,2019-12-31
WDE18245,GenBank,ON461777,,membrane glycoprotein,Human coronavirus HKU1,HKU1B_19,223,2020-01-04
WDE18246,GenBank,ON461777,,nucleocapsid protein,Human coronavirus HKU1,HKU1B_19,441,2020-01-04
WDE18247,GenBank,ON461777,,internal protein,Human coronavirus HKU1,HKU1B_19,205,2020-01-04
WDE18249,GenBank,ON461778,,hemagglutinin-esterase,Human coronavirus HKU1,HKU1B_20,385,2020-01-06
WDE18250,GenBank,ON461778,,spike protein,Human coronavirus HKU1,HKU1B_20,1351,2020-01-06
WDE18256,GenBank,ON461779,,orf1ab polyprotein,Human coronavirus HKU1,HKU1B_21,7182,2020-01-15
WDE18257,GenBank,ON461779,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,HKU1B_21,373,2020-01-15
WDE18258,GenBank,ON461779,,spike glycoprotein,Human coronavirus HKU1,HKU1B_21,1356,2020-01-15
WDE18259,GenBank,ON461779,,hypothetical protein,Human coronavirus HKU1,HKU1B_21,33,2020-01-15
WDE18260,GenBank,ON461779,,small membrane protein,Human coronavirus HKU1,HKU1B_21,82,2020-01-15
WDE18261,GenBank,ON461779,,membrane glycoprotein,Human coronavirus HKU1,HKU1B_21,223,2020-01-15
WDE18262,GenBank,ON461779,,nucleocapsid phosphoprotein,Human coronavirus HKU1,HKU1B_21,441,2020-01-15
WDE18263,GenBank,ON461779,,ORF8 protein,Human coronavirus HKU1,HKU1B_21,205,2020-01-15
WDE18270,GenBank,ON461780,,nucleocapsid protein,Human coronavirus HKU1,HKU1B_22,441,2020-01-16
WDE18271,GenBank,ON461780,,internal protein,Human coronavirus HKU1,HKU1B_22,205,2020-01-16
WDE18273,GenBank,ON461781,,hemagglutinin-esterase,Human coronavirus HKU1,HKU1B_23,385,2020-01-16
WDE18274,GenBank,ON461781,,spike protein,Human coronavirus HKU1,HKU1B_23,1351,2020-01-16
WDE18922,GenBank,ON553961,,ORF1ab polyprotein,Human coronavirus HKU1,HCoV-HKU1/BIME026-05/2016,7182,2016
WDE18923,GenBank,ON553961,,ORF1a polyprotein,Human coronavirus HKU1,HCoV-HKU1/BIME026-05/2016,4471,2016
WDE18924,GenBank,ON553961,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,HCoV-HKU1/BIME026-05/2016,385,2016
WDE18925,GenBank,ON553961,,spike glycoprotein,Human coronavirus HKU1,HCoV-HKU1/BIME026-05/2016,1352,2016
WDE18926,GenBank,ON553961,,nonstructural protein,Human coronavirus HKU1,HCoV-HKU1/BIME026-05/2016,109,2016
WDE18927,GenBank,ON553961,,envelope protein,Human coronavirus HKU1,HCoV-HKU1/BIME026-05/2016,82,2016
WDE18928,GenBank,ON553961,,membrane glycoprotein,Human coronavirus HKU1,HCoV-HKU1/BIME026-05/2016,223,2016
WDE18929,GenBank,ON553961,,nucleocapsid phosphoprotein,Human coronavirus HKU1,HCoV-HKU1/BIME026-05/2016,441,2016
WDE18930,GenBank,ON553961,,nucleocapsid phosphoprotein 2,Human coronavirus HKU1,HCoV-HKU1/BIME026-05/2016,205,2016
WDE18931,GenBank,ON553962,,ORF1ab polyprotein,Human coronavirus HKU1,HCoV-HKU1/BIME141-02/2017,7181,2017
WDE18932,GenBank,ON553962,,ORF1a polyprotein,Human coronavirus HKU1,HCoV-HKU1/BIME141-02/2017,4470,2017
WDE18933,GenBank,ON553962,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,HCoV-HKU1/BIME141-02/2017,385,2017
WDE18934,GenBank,ON553962,,spike glycoprotein,Human coronavirus HKU1,HCoV-HKU1/BIME141-02/2017,1352,2017
WDE18935,GenBank,ON553962,,nonstructural protein,Human coronavirus HKU1,HCoV-HKU1/BIME141-02/2017,109,2017
WDE18936,GenBank,ON553962,,envelope protein,Human coronavirus HKU1,HCoV-HKU1/BIME141-02/2017,82,2017
WDE18937,GenBank,ON553962,,membrane glycoprotein,Human coronavirus HKU1,HCoV-HKU1/BIME141-02/2017,223,2017
WDE18938,GenBank,ON553962,,nucleocapsid phosphoprotein,Human coronavirus HKU1,HCoV-HKU1/BIME141-02/2017,441,2017
WDE18939,GenBank,ON553963,,ORF1ab polyprotein,Human coronavirus HKU1,HCoV-HKU1/BIME190-04/2017,7181,2017
WDE18940,GenBank,ON553963,,ORF1a polyprotein,Human coronavirus HKU1,HCoV-HKU1/BIME190-04/2017,4470,2017
WDE18941,GenBank,ON553963,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,HCoV-HKU1/BIME190-04/2017,385,2017
WDE18942,GenBank,ON553963,,spike glycoprotein,Human coronavirus HKU1,HCoV-HKU1/BIME190-04/2017,1352,2017
WDE18943,GenBank,ON553963,,nonstructural protein,Human coronavirus HKU1,HCoV-HKU1/BIME190-04/2017,109,2017
WDE18944,GenBank,ON553963,,envelope protein,Human coronavirus HKU1,HCoV-HKU1/BIME190-04/2017,82,2017
WDE18945,GenBank,ON553963,,membrane glycoprotein,Human coronavirus HKU1,HCoV-HKU1/BIME190-04/2017,223,2017
WDE18946,GenBank,ON553963,,nucleocapsid phosphoprotein,Human coronavirus HKU1,HCoV-HKU1/BIME190-04/2017,441,2017
WDE18947,GenBank,ON553963,,nucleocapsid phosphoprotein 2,Human coronavirus HKU1,HCoV-HKU1/BIME190-04/2017,205,2017
WDE18948,GenBank,ON553964,,ORF1ab polyprotein,Human coronavirus HKU1,HCoV-HKU1/BIME352-01/2018,7191,2018
WDE18949,GenBank,ON553964,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,HCoV-HKU1/BIME352-01/2018,386,2018
WDE18950,GenBank,ON553964,,spike glycoprotein,Human coronavirus HKU1,HCoV-HKU1/BIME352-01/2018,1356,2018
WDE18951,GenBank,ON553964,,nonstructural protein,Human coronavirus HKU1,HCoV-HKU1/BIME352-01/2018,109,2018
WDE18952,GenBank,ON553964,,envelope protein,Human coronavirus HKU1,HCoV-HKU1/BIME352-01/2018,82,2018
WDE18953,GenBank,ON553964,,membrane glycoprotein,Human coronavirus HKU1,HCoV-HKU1/BIME352-01/2018,223,2018
WDE18954,GenBank,ON553964,,nucleocapsid phosphoprotein,Human coronavirus HKU1,HCoV-HKU1/BIME352-01/2018,441,2018
WDE18955,GenBank,ON553964,,nucleocapsid phosphoprotein 2,Human coronavirus HKU1,HCoV-HKU1/BIME352-01/2018,205,2018
UUT43961,GenBank,OP136079,,RNA-dependent RNA polymerase,Human coronavirus HKU1,HCoV-HKU1/human/BGD/FP0254922/2022,95,2022-01-18
UUT43964,GenBank,OP136082,,RNA-dependent RNA polymerase,Human coronavirus HKU1,HCoV-HKU1/human/BGD/MS0071622/2022,95,2022-02-05
WCC60220,GenBank,ON136168,,ORF1ab polyprotein,Human coronavirus HKU1,HKU1A_1,7182,2020-01-17
WCC60221,GenBank,ON136168,,ORF1a polyprotein,Human coronavirus HKU1,HKU1A_1,4471,2020-01-17
WCC60222,GenBank,ON136168,,hemagglutinin-esterase glycoprotein,Human coronavirus HKU1,HKU1A_1,386,2020-01-17
WCC60223,GenBank,ON136168,,spike glycoprotein,Human coronavirus HKU1,HKU1A_1,1356,2020-01-17
WCC60224,GenBank,ON136168,,nonstructural protein,Human coronavirus HKU1,HKU1A_1,109,2020-01-17
WCC60225,GenBank,ON136168,,envelope protein,Human coronavirus HKU1,HKU1A_1,82,2020-01-17
WCC60226,GenBank,ON136168,,membrane glycoprotein,Human coronavirus HKU1,HKU1A_1,223,2020-01-17
