Accession,GenBank_RefSeq,Nucleotide,Assembly,Protein,Organism_Name,Isolate,Length,Collection_Date
XKT23748,GenBank,PQ611380,,nucleoprotein,Human coronavirus NL63,UKN22_NL63_4,285,2022-05-13
XKT23749,GenBank,PQ611380,,membrane protein,Human coronavirus NL63,UKN22_NL63_4,226,2022-05-13
XKT23750,GenBank,PQ611380,,non-structural protein 3,Human coronavirus NL63,UKN22_NL63_4,225,2022-05-13
XKT23751,GenBank,PQ611380,,envelope small membrane protein,Human coronavirus NL63,UKN22_NL63_4,77,2022-05-13
XKT23752,GenBank,PQ611381,,replicase polyprotein 1ab,Human coronavirus NL63,UKN22_NL63_5,6729,2022-12-29
XKT23753,GenBank,PQ611381,,spike glycoprotein,Human coronavirus NL63,UKN22_NL63_5,1355,2022-12-29
XKT23754,GenBank,PQ611381,,nucleoprotein,Human coronavirus NL63,UKN22_NL63_5,285,2022-12-29
XKT23755,GenBank,PQ611381,,membrane protein,Human coronavirus NL63,UKN22_NL63_5,226,2022-12-29
XKT23756,GenBank,PQ611381,,non-structural protein 3,Human coronavirus NL63,UKN22_NL63_5,225,2022-12-29
XKT23757,GenBank,PQ611381,,envelope small membrane protein,Human coronavirus NL63,UKN22_NL63_5,77,2022-12-29
XKT23758,GenBank,PQ611382,,replicase polyprotein 1ab,Human coronavirus NL63,UKN23_NL63_1,6729,2023-02-02
XKT23759,GenBank,PQ611382,,spike glycoprotein,Human coronavirus NL63,UKN23_NL63_1,1355,2023-02-02
XKT23760,GenBank,PQ611382,,nucleoprotein,Human coronavirus NL63,UKN23_NL63_1,285,2023-02-02
XKT23761,GenBank,PQ611382,,membrane protein,Human coronavirus NL63,UKN23_NL63_1,226,2023-02-02
XKT23762,GenBank,PQ611382,,non-structural protein 3,Human coronavirus NL63,UKN23_NL63_1,225,2023-02-02
XKT23763,GenBank,PQ611382,,envelope small membrane protein,Human coronavirus NL63,UKN23_NL63_1,77,2023-02-02
XKT23764,GenBank,PQ611383,,replicase polyprotein 1ab,Human coronavirus NL63,UKN23_NL63_2,6729,2023-02-25
XKT23765,GenBank,PQ611383,,spike glycoprotein,Human coronavirus NL63,UKN23_NL63_2,1355,2023-02-25
XKT23766,GenBank,PQ611383,,nucleoprotein,Human coronavirus NL63,UKN23_NL63_2,283,2023-02-25
XKT23767,GenBank,PQ611383,,membrane protein,Human coronavirus NL63,UKN23_NL63_2,226,2023-02-25
XKT23768,GenBank,PQ611383,,non-structural protein 3,Human coronavirus NL63,UKN23_NL63_2,225,2023-02-25
XKT23769,GenBank,PQ611383,,envelope small membrane protein,Human coronavirus NL63,UKN23_NL63_2,77,2023-02-25
XKT23770,GenBank,PQ611384,,replicase polyprotein 1ab,Human coronavirus NL63,UKN23_NL63_3,6729,2023-03-10
XKT23771,GenBank,PQ611384,,spike glycoprotein,Human coronavirus NL63,UKN23_NL63_3,1355,2023-03-10
XKT23772,GenBank,PQ611384,,nucleoprotein,Human coronavirus NL63,UKN23_NL63_3,285,2023-03-10
XKT23773,GenBank,PQ611384,,membrane protein,Human coronavirus NL63,UKN23_NL63_3,226,2023-03-10
XKT23774,GenBank,PQ611384,,non-structural protein 3,Human coronavirus NL63,UKN23_NL63_3,225,2023-03-10
XKT23775,GenBank,PQ611384,,envelope small membrane protein,Human coronavirus NL63,UKN23_NL63_3,77,2023-03-10
XKT23776,GenBank,PQ611385,,spike glycoprotein,Human coronavirus NL63,UKN23_NL63_5,1091,2023-03-15
XKT23777,GenBank,PQ611385,,nucleoprotein,Human coronavirus NL63,UKN23_NL63_5,285,2023-03-15
XKT23778,GenBank,PQ611385,,membrane protein,Human coronavirus NL63,UKN23_NL63_5,226,2023-03-15
XKT23779,GenBank,PQ611385,,non-structural protein 3,Human coronavirus NL63,UKN23_NL63_5,225,2023-03-15
XKT23780,GenBank,PQ611385,,envelope small membrane protein,Human coronavirus NL63,UKN23_NL63_5,77,2023-03-15
XKT23781,GenBank,PQ611386,,spike glycoprotein,Human coronavirus NL63,UKN23_NL63_6,1091,2023-04-23
XKT23782,GenBank,PQ611386,,nucleoprotein,Human coronavirus NL63,UKN23_NL63_6,285,2023-04-23
XKT23783,GenBank,PQ611386,,membrane protein,Human coronavirus NL63,UKN23_NL63_6,226,2023-04-23
XKT23784,GenBank,PQ611386,,non-structural protein 3,Human coronavirus NL63,UKN23_NL63_6,225,2023-04-23
XKT23785,GenBank,PQ611386,,envelope small membrane protein,Human coronavirus NL63,UKN23_NL63_6,77,2023-04-23
XKT23786,GenBank,PQ611387,,replicase polyprotein 1ab,Human coronavirus NL63,UKN23_NL63_4,6330,2023-03-15
XKT23787,GenBank,PQ611387,,spike glycoprotein,Human coronavirus NL63,UKN23_NL63_4,1091,2023-03-15
XKT23788,GenBank,PQ611387,,nucleoprotein,Human coronavirus NL63,UKN23_NL63_4,285,2023-03-15
XKT23789,GenBank,PQ611387,,membrane protein,Human coronavirus NL63,UKN23_NL63_4,226,2023-03-15
XKT23790,GenBank,PQ611387,,non-structural protein 3,Human coronavirus NL63,UKN23_NL63_4,225,2023-03-15
XKT23791,GenBank,PQ611387,,envelope small membrane protein,Human coronavirus NL63,UKN23_NL63_4,77,2023-03-15
XGR28302,GenBank,PQ226467,,HCNV63gp2,Human coronavirus NL63,Uganda-UVRI-TOR3095-2023,1355,2022-12-17
XGR28303,GenBank,PQ226467,,HCNV63gp3,Human coronavirus NL63,Uganda-UVRI-TOR3095-2023,225,2022-12-17
XGR28304,GenBank,PQ226467,,E,Human coronavirus NL63,Uganda-UVRI-TOR3095-2023,77,2022-12-17
XGR28305,GenBank,PQ226467,,M,Human coronavirus NL63,Uganda-UVRI-TOR3095-2023,226,2022-12-17
XGR28306,GenBank,PQ226467,,N,Human coronavirus NL63,Uganda-UVRI-TOR3095-2023,377,2022-12-17
XGR28307,GenBank,PQ226467,,ORF1a,Human coronavirus NL63,Uganda-UVRI-TOR3095-2023,4057,2022-12-17
XGR28308,GenBank,PQ226467,,ORF1ab,Human coronavirus NL63,Uganda-UVRI-TOR3095-2023,6726,2022-12-17
XEQ84042,GenBank,PQ187621,,rep1a,Human coronavirus NL63,HCoV-NL63/299/Singapore/2008,4060,2008-09-25
XEQ84043,GenBank,PQ187621,,spike,Human coronavirus NL63,HCoV-NL63/299/Singapore/2008,1356,2008-09-25
XEQ84044,GenBank,PQ187621,,ORF3,Human coronavirus NL63,HCoV-NL63/299/Singapore/2008,225,2008-09-25
XEQ84045,GenBank,PQ187621,,envelope,Human coronavirus NL63,HCoV-NL63/299/Singapore/2008,77,2008-09-25
XEQ84046,GenBank,PQ187621,,membrane protein,Human coronavirus NL63,HCoV-NL63/299/Singapore/2008,226,2008-09-25
XEQ84047,GenBank,PQ187621,,nucleocapsid,Human coronavirus NL63,HCoV-NL63/299/Singapore/2008,377,2008-09-25
XEQ84048,GenBank,PQ187621,,rep1ab,Human coronavirus NL63,HCoV-NL63/299/Singapore/2008,6729,2008-09-25
XEQ84049,GenBank,PQ187622,,rep1a,Human coronavirus NL63,HCoV-NL63/701/Singapore/2009,4055,2009-10-27
XEQ84050,GenBank,PQ187622,,spike,Human coronavirus NL63,HCoV-NL63/701/Singapore/2009,1356,2009-10-27
XEQ84051,GenBank,PQ187622,,ORF3,Human coronavirus NL63,HCoV-NL63/701/Singapore/2009,225,2009-10-27
XEQ84052,GenBank,PQ187622,,envelope,Human coronavirus NL63,HCoV-NL63/701/Singapore/2009,77,2009-10-27
XEQ84053,GenBank,PQ187622,,membrane protein,Human coronavirus NL63,HCoV-NL63/701/Singapore/2009,226,2009-10-27
XEQ84054,GenBank,PQ187622,,nucleocapsid,Human coronavirus NL63,HCoV-NL63/701/Singapore/2009,377,2009-10-27
XEQ84055,GenBank,PQ187622,,rep1ab,Human coronavirus NL63,HCoV-NL63/701/Singapore/2009,6724,2009-10-27
XEQ84056,GenBank,PQ187623,,rep1a,Human coronavirus NL63,HCoV-NL63/704/Singapore/2009,4055,2009-10-28
XEQ84057,GenBank,PQ187623,,spike,Human coronavirus NL63,HCoV-NL63/704/Singapore/2009,1356,2009-10-28
XEQ84058,GenBank,PQ187623,,ORF3,Human coronavirus NL63,HCoV-NL63/704/Singapore/2009,225,2009-10-28
XEQ84059,GenBank,PQ187623,,envelope,Human coronavirus NL63,HCoV-NL63/704/Singapore/2009,77,2009-10-28
XEQ84060,GenBank,PQ187623,,membrane protein,Human coronavirus NL63,HCoV-NL63/704/Singapore/2009,226,2009-10-28
XEQ84061,GenBank,PQ187623,,nucleocapsid,Human coronavirus NL63,HCoV-NL63/704/Singapore/2009,377,2009-10-28
XEQ84062,GenBank,PQ187623,,rep1ab,Human coronavirus NL63,HCoV-NL63/704/Singapore/2009,6724,2009-10-28
XEQ84063,GenBank,PQ187624,,rep1a,Human coronavirus NL63,HCoV-NL63/1595/Singapore/2010,4055,2010-08-04
XEQ84064,GenBank,PQ187624,,spike,Human coronavirus NL63,HCoV-NL63/1595/Singapore/2010,1356,2010-08-04
XEQ84065,GenBank,PQ187624,,ORF3,Human coronavirus NL63,HCoV-NL63/1595/Singapore/2010,225,2010-08-04
XEQ84066,GenBank,PQ187624,,envelope,Human coronavirus NL63,HCoV-NL63/1595/Singapore/2010,77,2010-08-04
XEQ84067,GenBank,PQ187624,,membrane protein,Human coronavirus NL63,HCoV-NL63/1595/Singapore/2010,226,2010-08-04
XEQ84068,GenBank,PQ187624,,nucleocapsid,Human coronavirus NL63,HCoV-NL63/1595/Singapore/2010,377,2010-08-04
XEQ84069,GenBank,PQ187624,,rep1ab,Human coronavirus NL63,HCoV-NL63/1595/Singapore/2010,6724,2010-08-04
XEQ84070,GenBank,PQ187625,,rep1a,Human coronavirus NL63,HCoV-NL63/1861/Singapore/2010,4055,2010-11-23
XEQ84071,GenBank,PQ187625,,spike,Human coronavirus NL63,HCoV-NL63/1861/Singapore/2010,1355,2010-11-23
XEQ84072,GenBank,PQ187625,,ORF3,Human coronavirus NL63,HCoV-NL63/1861/Singapore/2010,225,2010-11-23
XEQ84073,GenBank,PQ187625,,envelope,Human coronavirus NL63,HCoV-NL63/1861/Singapore/2010,77,2010-11-23
XEQ84074,GenBank,PQ187625,,membrane protein,Human coronavirus NL63,HCoV-NL63/1861/Singapore/2010,226,2010-11-23
XEQ84075,GenBank,PQ187625,,nucleocapsid,Human coronavirus NL63,HCoV-NL63/1861/Singapore/2010,377,2010-11-23
XEQ84076,GenBank,PQ187625,,rep1ab,Human coronavirus NL63,HCoV-NL63/1861/Singapore/2010,6724,2010-11-23
XEQ84077,GenBank,PQ187626,,rep1a,Human coronavirus NL63,HCoV-NL63/276M/Tanzania/2018,4060,2018-01-08
XEQ84078,GenBank,PQ187626,,spike,Human coronavirus NL63,HCoV-NL63/276M/Tanzania/2018,1355,2018-01-08
XEQ84079,GenBank,PQ187626,,ORF3,Human coronavirus NL63,HCoV-NL63/276M/Tanzania/2018,225,2018-01-08
XEQ84080,GenBank,PQ187626,,envelope,Human coronavirus NL63,HCoV-NL63/276M/Tanzania/2018,77,2018-01-08
XEQ84081,GenBank,PQ187626,,membrane protein,Human coronavirus NL63,HCoV-NL63/276M/Tanzania/2018,229,2018-01-08
XEQ84082,GenBank,PQ187626,,nucleocapsid,Human coronavirus NL63,HCoV-NL63/276M/Tanzania/2018,377,2018-01-08
XEQ84083,GenBank,PQ187626,,rep1ab,Human coronavirus NL63,HCoV-NL63/276M/Tanzania/2018,6729,2018-01-08
XEQ84084,GenBank,PQ187627,,rep1a,Human coronavirus NL63,HCoV-NL63/2167M/Tanzania/2018,4060,2018-02-14
XEQ84085,GenBank,PQ187627,,spike,Human coronavirus NL63,HCoV-NL63/2167M/Tanzania/2018,1355,2018-02-14
XEQ84086,GenBank,PQ187627,,ORF3,Human coronavirus NL63,HCoV-NL63/2167M/Tanzania/2018,225,2018-02-14
XEQ84087,GenBank,PQ187627,,envelope,Human coronavirus NL63,HCoV-NL63/2167M/Tanzania/2018,77,2018-02-14
XEQ84088,GenBank,PQ187627,,membrane protein,Human coronavirus NL63,HCoV-NL63/2167M/Tanzania/2018,229,2018-02-14
XEQ84089,GenBank,PQ187627,,nucleocapsid,Human coronavirus NL63,HCoV-NL63/2167M/Tanzania/2018,377,2018-02-14
XEQ84090,GenBank,PQ187627,,rep1ab,Human coronavirus NL63,HCoV-NL63/2167M/Tanzania/2018,6729,2018-02-14
XEQ84091,GenBank,PQ187628,,rep1a,Human coronavirus NL63,HCoV-NL63/6041K/Tanzania/2017,4060,2017-02-01
XEQ84092,GenBank,PQ187628,,spike,Human coronavirus NL63,HCoV-NL63/6041K/Tanzania/2017,1355,2017-02-01
XEQ84093,GenBank,PQ187628,,ORF3,Human coronavirus NL63,HCoV-NL63/6041K/Tanzania/2017,225,2017-02-01
XEQ84094,GenBank,PQ187628,,envelope,Human coronavirus NL63,HCoV-NL63/6041K/Tanzania/2017,77,2017-02-01
XEQ84095,GenBank,PQ187628,,membrane protein,Human coronavirus NL63,HCoV-NL63/6041K/Tanzania/2017,233,2017-02-01
XEQ84096,GenBank,PQ187628,,nucleocapsid,Human coronavirus NL63,HCoV-NL63/6041K/Tanzania/2017,377,2017-02-01
XEQ84097,GenBank,PQ187628,,rep1ab,Human coronavirus NL63,HCoV-NL63/6041K/Tanzania/2017,6729,2017-02-01
XDF39882,GenBank,PQ037240,,ORF1ab polyprotein,Human coronavirus NL63,HCoV-NL63/USA/MD-ARIA-07189/2023,6724,2023-03
XDF39883,GenBank,PQ037240,,ORF1a polyprotein,Human coronavirus NL63,HCoV-NL63/USA/MD-ARIA-07189/2023,4055,2023-03
XDF39884,GenBank,PQ037240,,spike protein,Human coronavirus NL63,HCoV-NL63/USA/MD-ARIA-07189/2023,1355,2023-03
XDF39885,GenBank,PQ037240,,protein 3,Human coronavirus NL63,HCoV-NL63/USA/MD-ARIA-07189/2023,225,2023-03
XDF39886,GenBank,PQ037240,,envelope protein,Human coronavirus NL63,HCoV-NL63/USA/MD-ARIA-07189/2023,77,2023-03
XDF39887,GenBank,PQ037240,,membrane protein,Human coronavirus NL63,HCoV-NL63/USA/MD-ARIA-07189/2023,226,2023-03
XDF39888,GenBank,PQ037240,,nucleocapsid protein,Human coronavirus NL63,HCoV-NL63/USA/MD-ARIA-07189/2023,377,2023-03
XDF39909,GenBank,PQ037243,,ORF1ab polyprotein,Human coronavirus NL63,HCoV-NL63/USA/MD-ARIA-07276/2023,6724,2023-03
XDF39910,GenBank,PQ037243,,ORF1a polyprotein,Human coronavirus NL63,HCoV-NL63/USA/MD-ARIA-07276/2023,4055,2023-03
XDF39911,GenBank,PQ037243,,spike protein,Human coronavirus NL63,HCoV-NL63/USA/MD-ARIA-07276/2023,1355,2023-03
XDF39912,GenBank,PQ037243,,protein 3,Human coronavirus NL63,HCoV-NL63/USA/MD-ARIA-07276/2023,225,2023-03
XDF39913,GenBank,PQ037243,,envelope protein,Human coronavirus NL63,HCoV-NL63/USA/MD-ARIA-07276/2023,77,2023-03
XDF39914,GenBank,PQ037243,,membrane protein,Human coronavirus NL63,HCoV-NL63/USA/MD-ARIA-07276/2023,226,2023-03
XDF39915,GenBank,PQ037243,,nucleocapsid protein,Human coronavirus NL63,HCoV-NL63/USA/MD-ARIA-07276/2023,377,2023-03
BFN35858,GenBank,LC823189,,orflab polyprotein,Human coronavirus NL63,HCoVNL63_Fukusihma_OH158_2023,6724,2023
BFN35859,GenBank,LC823189,,orf1a polyprotein,Human coronavirus NL63,HCoVNL63_Fukusihma_OH158_2023,4055,2023
BFN35860,GenBank,LC823189,,spike protein,Human coronavirus NL63,HCoVNL63_Fukusihma_OH158_2023,1355,2023
BFN35861,GenBank,LC823189,,ns3 protein,Human coronavirus NL63,HCoVNL63_Fukusihma_OH158_2023,225,2023
BFN35862,GenBank,LC823189,,envelope protein,Human coronavirus NL63,HCoVNL63_Fukusihma_OH158_2023,77,2023
BFN35863,GenBank,LC823189,,membrane protein,Human coronavirus NL63,HCoVNL63_Fukusihma_OH158_2023,226,2023
BFN35864,GenBank,LC823189,,nucleocapsid protein,Human coronavirus NL63,HCoVNL63_Fukusihma_OH158_2023,377,2023
BFM37621,GenBank,LC817382,,orf1ab polyprotein,Human coronavirus NL63,HCoVNL63_Fukushima_OH113_2023,6724,2023
BFM37622,GenBank,LC817382,,orf1a polyprotein,Human coronavirus NL63,HCoVNL63_Fukushima_OH113_2023,4055,2023
BFM37623,GenBank,LC817382,,spike protein,Human coronavirus NL63,HCoVNL63_Fukushima_OH113_2023,1355,2023
BFM37624,GenBank,LC817382,,non-structural protein 3,Human coronavirus NL63,HCoVNL63_Fukushima_OH113_2023,225,2023
BFM37625,GenBank,LC817382,,envelope protein,Human coronavirus NL63,HCoVNL63_Fukushima_OH113_2023,77,2023
BFM37626,GenBank,LC817382,,membrane protein,Human coronavirus NL63,HCoVNL63_Fukushima_OH113_2023,226,2023
BFM37627,GenBank,LC817382,,nucleocapsid protein,Human coronavirus NL63,HCoVNL63_Fukushima_OH113_2023,377,2023
WWU03737,GenBank,PP442073,,spike,Human coronavirus NL63,Guilin003,602,2022
WWU03738,GenBank,PP442074,,spike,Human coronavirus NL63,Guilin004,602,2022
WWU03739,GenBank,PP442075,,spike,Human coronavirus NL63,Guilin007,602,2022
WWU03740,GenBank,PP442076,,spike,Human coronavirus NL63,Guilin010,602,2022
WWU03741,GenBank,PP442077,,spike,Human coronavirus NL63,Guilin011,602,2022
WWU03742,GenBank,PP442078,,spike,Human coronavirus NL63,Guilin012,602,2022
WWU03743,GenBank,PP442079,,spike,Human coronavirus NL63,Guilin013,602,2022
WWU03744,GenBank,PP442080,,spike,Human coronavirus NL63,Guilin014,602,2022
WWU03745,GenBank,PP442081,,spike,Human coronavirus NL63,Guilin016,602,2022
WWU03746,GenBank,PP442082,,spike,Human coronavirus NL63,Guilin017,602,2022
WWU03747,GenBank,PP442083,,spike,Human coronavirus NL63,Guilin019,602,2022
WWU03748,GenBank,PP442084,,spike,Human coronavirus NL63,Guilin020,602,2022
WWU03749,GenBank,PP442085,,spike,Human coronavirus NL63,Guilin023,602,2022
WWU03750,GenBank,PP442086,,spike,Human coronavirus NL63,Guilin026,602,2022
WWU03751,GenBank,PP442087,,spike,Human coronavirus NL63,Guilin027,602,2022
WWU03752,GenBank,PP442088,,spike,Human coronavirus NL63,Guilin028,602,2022
WWU03753,GenBank,PP442089,,spike,Human coronavirus NL63,Guilin032,602,2022
WWU03754,GenBank,PP442090,,spike,Human coronavirus NL63,Guilin033,602,2022
WWU03755,GenBank,PP442091,,spike,Human coronavirus NL63,Guilin041,602,2022
WWU03756,GenBank,PP442092,,spike,Human coronavirus NL63,Guilin044,602,2022
WWU03757,GenBank,PP442093,,spike,Human coronavirus NL63,Guilin045,602,2022
WWU03758,GenBank,PP442094,,spike,Human coronavirus NL63,Guilin049,602,2022
WWU03759,GenBank,PP442095,,spike,Human coronavirus NL63,Guilin050,602,2022
WWU03760,GenBank,PP442096,,spike,Human coronavirus NL63,Guilin052,602,2022
WWU03761,GenBank,PP442097,,spike,Human coronavirus NL63,Guilin053,602,2022
WWU03762,GenBank,PP442098,,spike,Human coronavirus NL63,Guilin054,602,2022
WWU03763,GenBank,PP442099,,spike,Human coronavirus NL63,Guilin058,602,2022
WWU03764,GenBank,PP442100,,spike,Human coronavirus NL63,Guilin059,602,2022
WWU03765,GenBank,PP442101,,spike,Human coronavirus NL63,Guilin060,602,2022
WWU03766,GenBank,PP442102,,spike,Human coronavirus NL63,Guilin062,602,2022
WWU03767,GenBank,PP442103,,spike,Human coronavirus NL63,Guilin063,602,2022
WWU03768,GenBank,PP442104,,spike,Human coronavirus NL63,Guilin065,602,2022
WWU03769,GenBank,PP442105,,spike,Human coronavirus NL63,Guilin066,602,2022
WWU03770,GenBank,PP442106,,spike,Human coronavirus NL63,Guilin069,602,2022
WWU03771,GenBank,PP442107,,spike,Human coronavirus NL63,Guilin071,602,2022
WWU03772,GenBank,PP442108,,spike,Human coronavirus NL63,Guilin072,602,2022
WWU03773,GenBank,PP442109,,spike,Human coronavirus NL63,Guilin075,602,2022
WWU03774,GenBank,PP442110,,spike,Human coronavirus NL63,Guilin079,602,2022
WUR05265,GenBank,PP187314,,replicase polyprotein 1ab,Human coronavirus NL63,NL63/USA/PPFGFR/2021,6724,2021-06-01
WUR05266,GenBank,PP187314,,spike protein,Human coronavirus NL63,NL63/USA/PPFGFR/2021,1355,2021-06-01
WUR05267,GenBank,PP187314,,accessory protein,Human coronavirus NL63,NL63/USA/PPFGFR/2021,225,2021-06-01
WUR05268,GenBank,PP187314,,envelope protein,Human coronavirus NL63,NL63/USA/PPFGFR/2021,77,2021-06-01
WUR05269,GenBank,PP187314,,membrane protein,Human coronavirus NL63,NL63/USA/PPFGFR/2021,226,2021-06-01
WUR05270,GenBank,PP187314,,nucleocapsid protein,Human coronavirus NL63,NL63/USA/PPFGFR/2021,377,2021-06-01
WRW24974,GenBank,PP117073,,RdRp,Human coronavirus NL63,25110159,136,2022-11-25
WRO64808,GenBank,PP100766,,ORF1ab polyprotein,Human coronavirus NL63,,6668,2021-09-15
WRO64809,GenBank,PP100766,,ORF1a polyprotein,Human coronavirus NL63,,3998,2021-09-15
WRO64810,GenBank,PP100766,,spike protein,Human coronavirus NL63,,1356,2021-09-15
WRO64811,GenBank,PP100766,,protein 3,Human coronavirus NL63,,225,2021-09-15
WRO64812,GenBank,PP100766,,envelope protein,Human coronavirus NL63,,77,2021-09-15
WRO64813,GenBank,PP100766,,membrane protein,Human coronavirus NL63,,226,2021-09-15
WRO64814,GenBank,PP100766,,nucleocapsid protein,Human coronavirus NL63,,377,2021-09-15
WPN77738,GenBank,OR833061,,ORF1ab polyprotein,Human coronavirus NL63,,6724,2019-12
WPN77739,GenBank,OR833061,,ORF1a polyprotein,Human coronavirus NL63,,4055,2019-12
WPN77740,GenBank,OR833061,,spike protein,Human coronavirus NL63,,1355,2019-12
WPN77741,GenBank,OR833061,,protein 3,Human coronavirus NL63,,225,2019-12
WPN77742,GenBank,OR833061,,envelope protein,Human coronavirus NL63,,77,2019-12
WPN77743,GenBank,OR833061,,membrane protein,Human coronavirus NL63,,226,2019-12
WPN77744,GenBank,OR833061,,nucleocapsid protein,Human coronavirus NL63,,377,2019-12
WOV89939,GenBank,OR759442,,RNA-dependent RNA polymerase,Human coronavirus NL63,202008316,121,2020-08-31
WOV89941,GenBank,OR759444,,RNA-dependent RNA polymerase,Human coronavirus NL63,202010116,117,2020-10-12
WOV89944,GenBank,OR759447,,RNA-dependent RNA polymerase,Human coronavirus NL63,202012228,122,2020-12-21
WOV89950,GenBank,OR759453,,RNA-dependent RNA polymerase,Human coronavirus NL63,E202011025,131,2020-11-24
WKR38768,GenBank,OR266947,,replicase polyprotein 1ab,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-17546S/2022,6724,2022-03-22
WKR38769,GenBank,OR266947,,spike protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-17546S/2022,1355,2022-03-22
WKR38770,GenBank,OR266947,,accessory protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-17546S/2022,225,2022-03-22
WKR38771,GenBank,OR266947,,envelope protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-17546S/2022,77,2022-03-22
WKR38772,GenBank,OR266947,,membrane protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-17546S/2022,226,2022-03-22
WKR38773,GenBank,OR266947,,nucleocapsid protein,Human coronavirus NL63,hCoV-NL63/Russia/SPE-RII-17546S/2022,377,2022-03-22
BDX51449,GenBank,LC756668,,orf 1ab,Human coronavirus NL63,HCoVNL63_Fukushima_O230_2018,6729,2018
BDX51450,GenBank,LC756668,,orf 1a,Human coronavirus NL63,HCoVNL63_Fukushima_O230_2018,4060,2018
BDX51451,GenBank,LC756668,,spike glycoprotein,Human coronavirus NL63,HCoVNL63_Fukushima_O230_2018,1355,2018
BDX51452,GenBank,LC756668,,non-structural protein 3,Human coronavirus NL63,HCoVNL63_Fukushima_O230_2018,225,2018
BDX51453,GenBank,LC756668,,envelope protein,Human coronavirus NL63,HCoVNL63_Fukushima_O230_2018,77,2018
BDX51454,GenBank,LC756668,,membrane protein,Human coronavirus NL63,HCoVNL63_Fukushima_O230_2018,226,2018
BDX51455,GenBank,LC756668,,nucleocapsid protein,Human coronavirus NL63,HCoVNL63_Fukushima_O230_2018,377,2018
WDE18280,GenBank,ON461782,,replicase polyprotein 1ab,Human coronavirus NL63,NL63_1_1,6729,2019-12-19
WDE18281,GenBank,ON461782,,spike protein,Human coronavirus NL63,NL63_1_1,1356,2019-12-19
WDE18282,GenBank,ON461782,,accessory protein,Human coronavirus NL63,NL63_1_1,225,2019-12-19
WDE18283,GenBank,ON461782,,envelope protein,Human coronavirus NL63,NL63_1_1,77,2019-12-19
WDE18284,GenBank,ON461782,,membrane protein,Human coronavirus NL63,NL63_1_1,226,2019-12-19
